,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
165,BEAMXUSDT,52036,33167584.01385,29117676.277305003,34859514.0,35302928.0,1162811.856413,1177057.460293,1177057.460293,41462,31376105.53155,27544945.188915003,24242799.0,24330802.0,822385.944468,825484.837608,825484.837608,375310.0,0.033615,0.0335,0.03369,12616.04565,11075.571045,0.0,2024-02-18,0,161,26731.900709,,,512893.87744899996,119222.68082283999,62616.441559100014,0.0,1.4,1.0,92.2,0.7,1.0,65.2,,,,,43.5,30.8
166,BONDUSDT,2747,851784.55152,671765.5929599999,161052.03,162245.26,579784.95447,583808.52603,583808.52603,1242,547575.78312,431849.30976,129231.41,142914.09,472253.10424,524620.27369,524620.27369,349.81,3.6235,3.618,3.626,1267.536535,999.65118,1501488.0,2024-02-18,0,11,1495.27051,,,255927.10627550003,107032.51642584002,24904.30106816,0.0,1.1,1.0,457.4,0.9,0.9,372.6,,,,,387.7,315.8
167,C98USDT,2429,5481718.2618,200768.24775,2336802.8,2370276.0,777326.58754,788038.32378,788038.32378,2802,5652460.30602,207021.684975,7742296.4,7742296.4,2599927.41607,2599927.41607,2599927.41607,26853.2,0.33465,0.3338,0.3349,8986.42338,329.12827500000003,490658.0,2024-02-18,0,11,9555.76785,,,257481.67062499997,91011.22394000001,55517.067149999995,0.0,0.3,1.0,86.5,3.3,1.0,289.3,,,,,81.3,272.1
168,CHESSUSDT,206,262166.9484,373054.22345999995,1012668.3,1012668.3,218603.4646,218603.4646,218603.4646,50,81362.15639999999,115775.44865999998,158118.4,403798.2,35213.2357,91598.10286,91598.10286,6902.0,0.2183,0.218,0.2189,1506.7066,2143.9897899999996,139487.0,2024-02-18,0,12,8218.878439999999,,,60418.3085265,,,0.0,2.4,1.0,145.1,0.4,0.4,23.4,,,,,26.6,4.3
158,UNFIUSDT,2600,1881180.6078000003,1214769.0594000001,53673.4,53673.4,374985.6882,374985.6882,374985.6882,1720,1628090.0441000003,1051336.2743000002,95868.7,100462.2,680992.6826000001,714842.1658,714842.1658,538.6,7.0135000000000005,7.003,7.026,3777.4711000000007,2439.2953,1815879.0,2024-02-18,0,31,7793.0351,,,166109.98916499998,84615.6944,19983.752399999998,0.0,0.5,1.0,99.3,1.9,1.0,180.3,,,,,48.1,87.4
169,CLVUSDT,2279,46347.143448,0.0,7785321.5,7836280.8,476104.794292,479090.87777,479090.87777,1078,29284.410843,0.0,3087994.3,5158885.6,192003.951424,326688.943752,326688.943752,1282.3,0.06189,0.0618,0.06187,79.361547,0.0,169567.0,2024-02-18,0,7,1914.537737,,,74359.80633525,,,0.0,1.5,1.0,5999.2,0.7,0.6,2419.4,,,,,248.7,100.3
170,CVPUSDT,552,12087.487400000002,0.0,735083.4,735083.4,339965.89042,339965.89042,339965.89042,215,8894.566200000001,0.0,148971.5,149339.3,70349.45966,70529.82878,70529.82878,121.7,0.4685,0.4676,0.4683,57.016450000000006,0.0,124120.0,2024-02-18,0,1,135.2581,,,89110.76894750001,,,0.0,4.8,1.0,5962.6,0.2,1.0,1233.8,,,,,2513.5,520.1
157,TRUUSDT,2795,1504312.2881249997,922694.960125,7697432.0,7782384.0,483269.8828,488366.85255,488366.85255,2496,1283324.8192499997,787148.62085,4588276.0,5150168.0,292911.40591,330650.25165,330650.25165,42045.0,0.06332499999999999,0.06323,0.06339,2662.4996249999995,1633.088425,266383.0,2024-02-18,0,29,5273.47282,,,132360.26568200003,70868.83799862,8129.069933949999,0.0,1.5,1.0,181.5,0.7,0.9,110.0,,,,,91.6,55.5
171,DARUSDT,5435,1444809.7215,1401616.191,1404840.0,1405527.0,218144.57699,218244.59045000002,218244.59045000002,2386,1046325.8219999999,1015045.228,1234093.0,1523312.0,195461.46434,243062.98274,243062.98274,15621.0,0.1565,0.15627,0.15657,2444.6865,2371.601,242538.0,2024-02-18,0,17,2999.77832,,,167030.96824999998,50221.81757,16274.524497,0.0,0.9,1.0,89.2,1.1,0.8,80.0,,,,,72.7,65.2
172,DEXEUSDT,443,367392.03744000004,405126.8764799999,20789.66,22270.46,82501.37962,88111.34351,88111.34351,232,247933.27680000002,273398.5055999999,9664.32,9977.01,39133.23508,40476.2483,40476.2483,562.36,4.008,4.002,4.012,2253.93888,2485.4409599999994,28952.0,2024-02-18,0,18,4703.38974,,,230245.29926150004,,,0.0,2.2,0.9,36.6,0.5,1.0,17.4,,,,,17.5,8.3
173,DFUSDT,683,116236.23255,0.0,2705579.0,2729746.0,123609.73293,124673.65129,124673.65129,698,132714.1659,0.0,9110927.0,10757031.0,427882.65927,507685.62716000003,507685.62716000003,9671.0,0.04605,0.04596,0.04602,445.34955,0.0,76036.0,2024-02-18,0,9,1386.02872,,,69808.2024185,,,0.0,0.2,1.0,277.6,4.1,0.8,960.8,,,,,89.2,308.7
198,REQUSDT,74,91459.065,0.0,1480852.0,1483595.0,160954.4131,161231.7304,161231.7304,101,146815.8675,0.0,1948600.0,1977490.0,214639.7515,217962.1183,217962.1183,10975.0,0.10965,0.1095,0.1097,1203.40875,0.0,217290.0,2024-02-18,0,2,4371.4728,,,155595.48553,,,0.0,0.7,1.0,133.7,1.4,1.0,178.4,,,,,36.8,49.1
175,ERNUSDT,512,101553.264,0.0,64469.4,64839.6,158033.2336,158905.7572,158905.7572,375,63970.56,0.0,95099.4,125411.9,238051.20489999998,316900.74689999997,316900.74689999997,162.0,2.468,2.462,2.47,399.816,0.0,105343.0,2024-02-18,0,5,2247.4500000000003,,,122117.201785,,,0.0,0.5,1.0,395.3,2.0,0.8,595.4,,,,,70.3,105.9
176,FIDAUSDT,1071,417169.53342,331629.938235,1347314.7,1347314.7,470771.3362,470771.3362,470771.3362,554,256084.26804,203574.81357,703847.5,743075.6,250453.63372,265360.31172,265360.31172,3910.7999999999997,0.35205,0.3515,0.3523,1376.79714,1094.488245,323132.0,2024-02-18,0,15,6994.24425,,,102587.89673800001,,,0.0,1.8,1.0,341.9,0.6,0.9,181.9,,,,,67.3,35.8
155,TKOUSDT,115,59362.1644,1072.5924,378835.5,378835.5,171919.74357000002,171919.74357000002,171919.74357000002,48,35077.6426,633.8045999999999,97121.2,267669.3,44914.94193,126531.66597,126531.66597,1477.7,0.4565,0.4557,0.4562,674.57005,12.18855,49377.0,2024-02-18,0,2,870.1940500000001,,,137574.32740949997,,,0.0,1.4,1.0,254.9,0.7,0.4,66.6,,,,,197.6,51.6
154,SUPERUSDT,8570,8202139.528000001,3429385.0085,1056378.0,1056378.0,1044326.9231,1044326.9231,1044326.9231,7220,6527007.696,2728997.997,1234876.0,1238089.0,1232145.7435,1235487.2635000001,1235487.2635000001,6704.0,0.9955,0.9927,0.9963,6673.832,2790.3865,108473.0,2024-02-18,0,30,15203.4833,,,510151.56344999996,102661.47137766,98275.40767309,0.0,0.8,1.0,156.5,1.2,1.0,184.6,,,,,68.7,81.0
177,FLOWUSDT,605,1353117.3127199998,1492208.6344199998,7012187.47,7012187.47,7000665.28178,7000665.28178,7000665.28178,500,1238769.3708,1366106.4962999998,4927281.26,4955709.95,4974375.09879,5004736.93971,5004736.93971,4747.88,1.0034999999999998,1.002,1.004,4764.497579999999,5254.255754999999,327836.0,2024-02-18,0,13,10842.35477,,,239505.3636158,71600.54112000001,18053.201149999997,0.0,1.4,1.0,1469.3,0.7,1.0,1044.1,,,,,645.7,458.8
178,FORUSDT,74,1981.0488750000002,0.0,1864798.0,1889359.0,44489.552240000005,45059.862049999996,45059.862049999996,68,2072.4819,0.0,14436843.0,17360862.0,356825.53478,431393.13956,431393.13956,1255.0,0.024285,0.02425,0.02429,30.477675,0.0,37694.0,2024-02-18,0,2,140.87279,,,117276.90812249998,,,0.0,0.1,1.0,1459.7,9.6,0.8,11707.8,,,,,315.8,2533.0
179,FRONTUSDT,10556,8510400.4844,3857811.7748000002,1998394.0,2000293.0,1293847.7624000001,1295022.2315,1295022.2315,8527,7602991.0627999995,3446478.0476,1170689.0,1231674.0,769143.6225,810771.2534,810771.2534,10558.0,0.6511,0.6501,0.6521,6874.3138,3116.1646,1898497.0,2024-02-18,0,41,13985.3589,2807.8152987000003,,346606.00463,71592.57953758,40545.89411005,0.0,1.6,1.0,188.2,0.6,0.9,111.9,2.8,,0.0,,92.5,55.0
180,GALAUSDT,1447,17007708.693375,14273768.103839999,106999900.0,107145450.0,3188436.05538,3192504.61884,3192504.61884,1747,18318514.758375,15373865.83824,169421702.0,169421702.0,5086247.5334,5086247.5334,5086247.5334,1096175.0,0.029894999999999998,0.02985,0.02993,32770.151625,27502.443359999997,1377015.0,2024-02-18,0,37,48816.53691,,,695302.665202,233103.954458,83656.285173,0.0,0.6,1.0,97.3,1.6,1.0,155.2,,,,,65.3,104.2
197,RAYUSDT,14054,10501668.9378,4102122.4632,896739.5,905441.5,871902.70095,879917.67538,879917.67538,7850,7399910.1798,2890525.1112,239375.4,240042.6,238286.2849,238985.4911,238985.4911,7493.8,0.9855,0.9844,0.9896,7385.1399,2884.7556,136800.0,2024-02-18,0,121,25174.18778,,,253531.18909000006,,,0.0,3.7,1.0,118.1,0.3,1.0,32.3,,,,,34.6,9.5
0,ALGOUSDT,430,2257223.903,2355685.0393999997,6201881.0,6348421.0,1201355.4687,1228114.2107,1228114.2107,317,1874801.6715,1956581.3756999997,12883732.0,12883732.0,2512025.0408,2512025.0408,2512025.0408,48005.0,0.1943,0.194,0.1945,9327.3715,9734.2357,4790897.0,2024-02-18,0,15,10442.7927,,,281298.18959,114962.399818,32678.374296,0.0,0.5,1.0,128.8,2.0,1.0,269.3,,,,,115.0,240.6
199,SYSUSDT,520,56588.2598,8924.2085,1958079.0,1968614.0,280803.2816,282263.4326,282263.4326,142,20170.0728,3180.9060000000004,446808.0,571198.0,65703.3382,84614.6238,84614.6238,1934.0,0.14485,0.1445,0.1451,280.1399,44.17925,51887.0,2024-02-18,0,13,565.8407000000001,,,68801.338545,,,0.0,3.3,1.0,1002.4,0.3,0.8,234.5,,,,,496.3,116.1
235,COMBOUSDT,202,154168.98264000003,142348.0775,576630.7,576630.7,489530.65009999997,489530.65009999997,489530.65009999997,164,123007.16700000002,113575.59375000001,1085249.0,1184769.9,935686.2198,1025032.5124,1025032.5124,961.2,0.8531500000000001,0.851,0.854,820.0477800000001,757.1706250000001,274134.0,2024-02-18,0,5,1202.9394,,,110859.41429900001,58338.3825295,4711.882095020001,0.0,0.5,1.0,597.0,2.1,0.9,1141.0,,,,,406.9,777.8
237,EDUUSDT,24207,23892.199999999997,23892.199999999997,728814.0,728814.0,606891.01605,606891.01605,606891.01605,31395,27670.999999999996,27670.999999999996,1195687.0,1195687.0,1003043.35472,1003043.35472,1003043.35472,16.0,0.8374999999999999,0.83619,0.83713,13.399999999999999,13.399999999999999,422601.0,2024-02-18,0,35,1749.82653,,,135400.97321,92222.69153754001,28771.28679951,0.0,0.6,1.0,45290.4,1.7,1.0,74854.0,,,,,346.8,573.2
238,GLMUSDT,11619,2626699.10295,28133.687400000003,2995502.4,2999502.9,1003442.33332,1004726.48302,1004726.48302,2828,1178960.2950450003,12627.445740000001,1824093.4,1824810.7,622599.37542,622855.27218,622855.27218,6012.700000000001,0.33865,0.3368,0.3403,2036.2008550000003,21.809060000000002,110063.0,2024-02-18,0,59,8666.08377,2998.8200388,,272204.060152,12729.99235382,3461.630152159999,0.0,1.6,1.0,492.8,0.6,1.0,305.8,3.0,,0.2,,115.8,71.8
239,GMXUSDT,2167,3712320.9695,85467.35209999999,36761.264,36792.259,1827007.17944,1828488.67359,1828488.67359,1709,3212718.8951,73965.20377999998,11843.666,12013.261,593769.91726,602838.63361,602838.63361,138.82,49.985,49.91,49.99,6938.9177,159.75205999999997,424661.0,2024-02-18,0,20,24771.10453,,,320213.01099190005,68663.19256605401,15184.876727195999,0.0,3.0,1.0,263.3,0.3,1.0,85.6,,,,,73.8,24.0
240,HFTUSDT,1564,503841.09465,306531.60921,3891017.9,3891017.9,1523329.09143,1523329.09143,1523329.09143,801,319882.88565,194613.37461,2139299.0,2139299.0,842886.17003,842886.17003,842886.17003,2598.5,0.3933,0.3927,0.3933,1021.99005,621.76797,258338.0,2024-02-18,0,9,3956.95714,,,126465.68896550001,79248.41267578001,11743.34471499,0.0,1.8,1.0,1490.6,0.6,1.0,824.7,,,,,385.0,213.0
241,HIFIUSDT,2344,306470.7438,601433.3052000001,767846.3,768733.2,501895.43189999997,502445.39859,502445.39859,2029,275700.5888,541048.4352,838271.8,870566.3,552766.14859,574983.7427899999,574983.7427899999,937.3999999999999,0.6565000000000001,0.6556,0.6563,615.4031,1207.6974,2801145.0,2024-02-18,0,8,2631.43396,,,270234.3112845,102273.76205949999,25383.855322900003,0.0,0.9,1.0,815.6,1.1,1.0,898.2,,,,,190.7,210.1
242,HOOKUSDT,8871,3801916.0746999998,795905.11805,495883.1,508370.6,544604.18166,557811.81483,557811.81483,4403,2621745.9686,548844.5809000001,171137.6,171137.6,190139.62731,190139.62731,190139.62731,3474.2,1.1065,1.1041,1.1084,3844.2023,804.7574500000001,345039.0,2024-02-18,0,32,11947.4265,,,449240.6788350001,116522.01740106,37762.53875671,0.0,2.9,1.0,141.7,0.3,1.0,49.5,,,,,45.6,15.9
243,IDUSDT,18173,1185057.1811999998,831969.1338,1054923.0,1054923.0,636602.56177,636602.56177,636602.56177,16942,1101532.5647999998,773330.6952,369541.0,369541.0,224211.17113,224211.17113,224211.17113,1366.0,0.6053999999999999,0.60448,0.60581,826.9763999999999,580.5785999999999,591039.0,2024-02-18,0,11,1302.20163,,,1177633.4652449999,89945.22667348,209681.7751315,0.0,2.8,1.0,769.8,0.4,1.0,271.1,,,,,488.9,172.2
244,LEVERUSDT,1216,3061115.12928,1155033.3347800002,760342080.0,760342080.0,1409275.53292,1409275.53292,1409275.53292,1187,2631727.9392,993015.0842,878552125.0,938253992.0,1643793.012769,1761853.260696,1761853.260696,3721440.0,0.001861,0.001858,0.001862,6925.59984,2613.19759,1619687.0,2024-02-18,0,21,9172.422917,,,337040.98404595006,123790.55628202001,48005.0611579,0.0,0.8,1.0,203.5,1.3,0.9,237.4,,,,,153.6,179.2
245,LOOMUSDT,14484,3913503.7905,2816637.63525,6974436.0,6974436.0,724323.67175,724323.67175,724323.67175,5634,2386399.5591,1717546.00755,4478100.0,4516170.0,469560.81007,473754.8174,473754.8174,22938.0,0.10435,0.10415,0.10445,2393.5803,1722.71415,4846220.0,2024-02-18,0,61,5323.83838,,,181916.6067405,96128.7462231,17779.09895746,0.0,1.5,1.0,302.6,0.7,1.0,196.2,,,,,136.1,88.2
246,LQTYUSDT,318,491317.18125,0.0,1723739.4,1723739.4,2605150.6547,2605150.6547,2605150.6547,269,437172.0225,0.0,1342929.8,1342929.8,2043258.8473,2043258.8473,2043258.8473,1321.5,1.5175,1.515,1.517,2005.37625,0.0,957346.0,2024-02-18,0,6,4050.9795,,,237909.38818,47724.78051795999,10896.134954550002,0.0,1.3,1.0,1299.1,0.8,1.0,1018.9,,,,,643.1,504.4
247,MAGICUSDT,8100,2675354.4792,2224226.5776,693248.2,693309.9,878892.33755,878965.19908,878965.19908,7206,2581332.4368,2146058.8704,1294850.4,1294850.4,1650461.0474099999,1650461.0474099999,1650461.0474099999,2239.9,1.2719999999999998,1.27,1.2724,2849.1528,2368.7183999999997,518912.0,2024-02-18,0,12,3722.05243,,,424778.50935000007,82209.33591216,18753.74608582,0.0,0.5,1.0,308.5,1.9,1.0,579.3,,,,,236.1,443.4
248,MAVUSDT,4615,4590305.526000001,2145151.1580000003,1057370.0,1057541.0,707399.0653,707506.0074,707506.0074,2678,3566221.616,1666574.128,1374849.0,1379683.0,928242.178,931662.233,931662.233,8951.0,0.673,0.672,0.6733,6024.023,2815.159,566051.0,2024-02-18,0,52,12722.6713,,,486535.5220349999,75503.62724239999,36270.320894920005,0.0,0.8,1.0,117.4,1.3,1.0,154.1,,,,,55.6,73.0
249,OPUSDT,4040,42146462.541645,23375789.714475002,5716318.11,5716393.47,21104171.3781,21104436.79818,21104436.79818,4165,40963901.86427,22719903.358850002,5395635.94,5468389.06,20049791.47244,20340803.13812,20340803.13812,12768.91,3.7045,3.699,3.706,47302.427095,26235.454225,3206182.0,2024-02-18,0,36,75129.31416,,,1874176.0651655,675184.5198642199,213947.88398168999,0.0,1.0,1.0,446.2,1.0,1.0,423.9,,,,,280.9,266.9
250,OSMOUSDT,682,1602249.7486500002,2099082.6513000005,157578.56,157851.35,245259.219388,245671.826647,245671.826647,544,1702874.1290000002,2230909.098,108617.26,109421.5,173609.850707,174944.454139,174944.454139,4902.05,1.5790000000000002,1.5766,1.5806,7740.336950000001,10140.495900000002,104936.0,2024-02-18,0,48,13722.06222,,,237346.57808449998,,,0.0,1.4,1.0,31.7,0.7,1.0,22.4,,,,,17.9,12.7
251,PENDLEUSDT,15481,4787472.446250001,3133587.7300000004,191794.6,191794.6,526066.70999,526066.70999,526066.70999,19535,5538756.697500001,3625332.6200000006,717673.4,738466.6,2000868.99832,2060961.34632,2060961.34632,1137.9,2.7625,2.7558,2.7634,3143.4487500000005,2057.51,345999.0,2024-02-18,0,21,6711.53138,264.8426382,,485793.0155350001,64245.96787130002,36970.90088513,0.0,0.3,1.0,167.4,3.9,1.0,636.5,0.3,,0.0,,78.4,298.1
252,PHBUSDT,8141,2276745.2399999998,27378.582,247339.0,247339.0,380816.2773,380816.2773,380816.2773,7233,2133832.6599999997,25660.013,730398.0,730695.0,1142711.9202,1143201.5841,1143201.5841,1580.0,1.5594999999999999,1.5554,1.5603,2464.0099999999998,29.630499999999998,338846.0,2024-02-18,0,11,4409.7204,,,316328.699235,67402.8276719,18211.67255972,0.0,0.3,1.0,154.6,3.0,1.0,463.8,,,,,86.4,259.1
253,POLYXUSDT,696,1899541.0314999998,1456175.14,3628945.1,3644429.0,685402.66193,688163.65742,688163.65742,637,1514205.5651099999,1160779.6116,5274791.7,5308531.4,1003121.85201,1009836.34326,1009836.34326,28609.7,0.18969999999999998,0.1894,0.1898,5427.26009,4160.5004,103723.0,2024-02-18,0,8,6530.39018,,,175278.2368015,139601.43427444,25280.22991737,0.0,0.7,1.0,126.3,1.5,1.0,184.8,,,,,105.0,153.6
254,PROMUSDT,5488,2363661.9973400002,381361.31178000005,24252.35,24252.35,275104.42277,275104.42277,275104.42277,3066,1954636.2612,315367.70040000003,29590.76,29590.76,340471.27998,340471.27998,340471.27998,315.91,11.458,11.441,11.462,3619.69678,584.01426,81370.0,2024-02-18,0,21,4639.151559999999,,,204759.11749699997,,,0.0,0.8,1.0,76.0,1.2,1.0,94.1,,,,,59.3,73.4
255,RDNTUSDT,1057,946627.3765,1974134.6369999999,3598857.0,3598857.0,1271507.2376,1271507.2376,1271507.2376,678,621470.0505,1296038.5289999999,3719323.0,3726251.0,1322719.0254,1325341.2934,1325341.2934,7397.0,0.3545,0.3541,0.3548,2622.2365,5468.517,672656.0,2024-02-18,0,14,7709.7154,,,406632.59812,133407.56076888,26987.23742577,0.0,1.0,1.0,484.9,1.0,1.0,504.4,,,,,164.9,171.6
256,RPLUSDT,35,2691.7704,0.0,1545.93,1545.93,43455.9538,43455.9538,43455.9538,28,1509.0228,0.0,437.90999999999997,437.90999999999997,12432.805499999999,12432.805499999999,12432.805499999999,1.44,28.322499999999998,28.28,28.31,40.7844,0.0,96180.0,2024-02-18,0,3,106.376,,,123506.48414000003,,,0.0,3.5,1.0,1065.5,0.3,1.0,304.8,,,,,408.5,116.9
257,SEIUSDT,16246,37310633.2664,6287455.563999999,12179843.1,12215375.6,10316818.00325,10345599.22486,10345599.22486,14034,33504279.424200002,5646022.317,18297053.3,18407580.7,15623024.08459,15722227.93571,15722227.93571,24561.4,0.8514999999999999,0.8494,0.8518,20914.0321,3524.3585,3578762.0,2024-02-18,0,49,40136.04958,,,1785789.586795,345645.46468432003,244611.18630469995,0.0,0.7,1.0,493.3,1.5,1.0,747.0,,,,,257.0,389.3
258,SSVUSDT,1452,206414.01349800001,206414.01349800001,46288.259,46288.259,1508444.62028,1508444.62028,1508444.62028,2776,292564.400084,292564.400084,80802.629,80803.629,2656783.3591,2656818.2491,2656818.2491,17.666,32.729,32.68,32.75,578.190514,578.190514,269767.0,2024-02-18,0,7,1728.35842,,,970268.5047264999,151702.110466542,38948.68286781201,0.0,0.6,1.0,2608.9,1.8,1.0,4595.0,,,,,872.8,1537.2
259,STGUSDT,3257,3742925.8275000006,1274141.2722,914258.7,914258.7,602219.34496,602219.34496,602219.34496,3990,3600111.4875000003,1225525.389,1128964.0,1128964.0,755681.64827,755681.64827,755681.64827,8955.0,0.6645000000000001,0.6637,0.6653,5950.597500000001,2025.6618,348804.0,2024-02-18,0,10,9859.24681,,,277063.0259905,59938.2949775,10881.294609040002,0.0,0.8,1.0,101.2,1.3,1.0,127.0,,,,,61.1,76.6
260,SUIUSDT,23069,85427103.801,38562194.307000004,4652403.3,4652403.3,7672756.23394,7672756.23394,7672756.23394,18738,74831128.9635,33779121.6945,3543668.4,3543668.4,5886417.2461,5886417.2461,5886417.2461,28412.2,1.6575,1.6532,1.6575,47093.2215,21258.1005,2271472.0,2024-02-18,0,106,115224.86391,,,1864630.174483,351177.97723096,375471.1235790601,0.0,1.3,1.0,162.9,0.8,1.0,125.0,,,,,66.6,51.1
261,UFTUSDT,1220,269096.7328,145520.12159999998,919517.0,989092.0,399642.1395,428863.6333,428863.6333,383,127391.53839999999,68889.84479999999,599872.0,740399.0,264107.7396,329065.5,329065.5,1631.0,0.43879999999999997,0.4377,0.4389,715.6827999999999,387.0216,195399.0,2024-02-18,0,9,953.1582,,,127446.877155,,,0.0,1.3,0.9,558.4,0.8,0.8,369.0,,,,,419.3,277.1
262,USTCUSDT,21777,6236919.422414999,3986997.0469649993,13389839.0,13673984.0,436888.0523049,445592.38247584,445592.38247584,130443,9305307.526184998,5948486.923634999,15075766.0,19931833.0,496222.35072234,666184.69572234,666184.69572234,122331.0,0.032744999999999996,0.0326962,0.03276799,4005.7285949999996,2560.6917449999996,369155.0,2024-02-18,0,46,11431.75846511,,,390616.70357649995,159334.14965704,59685.620791400004,0.0,0.7,1.0,109.1,1.5,0.7,123.9,,,,,38.2,43.4
263,VIBUSDT,1423,104978.43900000001,108194.23422,2391450.0,2391903.0,174342.77825,174374.7374,174374.7374,1060,107304.83100000002,110591.89038,5378079.0,6967623.0,402759.7587,525640.68342,525640.68342,3950.0,0.07362,0.07351,0.07366,290.79900000000004,299.70702,224491.0,2024-02-18,0,12,998.21689,,,56187.71934999999,,,0.0,0.3,1.0,599.5,3.0,0.8,1385.0,,,,,174.7,403.5
236,CYBERUSDT,3938,465513.88337999996,89577.46979999999,95121.87,95121.87,835193.8304,835193.8304,835193.8304,3374,425726.37198,81921.27579999999,63178.46,63178.46,558998.61611,558998.61611,558998.61611,64.44,8.8205,8.807,8.819,568.39302,109.37419999999999,7345458.0,2024-02-18,0,13,6878.37176,,,392822.46232449997,97953.92594605999,42673.72104700001,0.0,1.5,1.0,1469.4,0.7,1.0,983.5,,,,,121.4,81.3
234,ASTUSDT,104,8902.908000000001,0.0,2037069.0,2062348.0,223067.983,225726.8383,225726.8383,103,7347.06,0.0,3059922.0,4416749.0,344956.7892,502540.8211,502540.8211,784.0,0.11025,0.11,0.1103,86.436,0.0,46150.0,2024-02-18,0,2,196.036,,,58578.442500000005,,,0.0,0.4,1.0,2580.7,2.2,0.7,3990.9,,,,,1137.9,1759.7
200,VIDTUSDT,1007,35557.990159999994,33185.13968,9253093.0,9613954.0,335275.02043000003,347547.0391,347547.0391,1473,52739.37195999999,49219.97608,8833318.0,11077582.0,327443.57078999997,413685.26959,413685.26959,4091.0,0.03652,0.03643,0.03651,149.40331999999998,139.43336,90162.0,2024-02-18,0,6,1898.86052,,,140503.88322649998,,,0.0,0.8,1.0,2244.1,1.2,0.8,2191.7,,,,,176.6,172.4
233,ARKMUSDT,48443,15947005.965,4572013.215,447689.0,460578.0,623568.6656,640332.5414,640332.5414,28846,12062714.14,3458385.1399999997,708309.0,708309.0,1009270.7008,1009270.7008,1009270.7008,4346.0,1.4075,1.4014,1.4153,6116.995,1753.745,982579.0,2024-02-18,0,103,30775.6702,,,538807.38513,180586.10786894,59227.52588337,0.0,0.6,1.0,101.9,1.6,1.0,165.0,,,,,20.3,32.8
201,WAXPUSDT,2129,69834.19391999999,47404.80871999999,4110627.0,4110627.0,258464.14799,258464.14799,258464.14799,1908,61798.87871999999,41950.28052,4470255.0,4475127.0,285241.34059,285564.35419,285564.35419,2304.0,0.06341,0.06325,0.0634,146.09663999999998,99.17323999999999,354669.0,2024-02-18,0,16,2131.9732099999997,,,186120.21274699998,44503.758756740004,5291.59635768,0.0,0.9,1.0,1769.1,1.1,1.0,1952.4,,,,,121.2,133.8
202,XVGUSDT,1565,90875.27308999999,2187.6962899999994,204016459.0,204028741.0,805742.417427,805787.713443,805787.713443,1730,104808.09528,2523.1096799999996,182489695.0,191598709.0,729646.95734,767560.398872,767560.398872,52381.0,0.00397,0.003964,0.003969,207.95256999999998,5.006169999999999,492450.0,2024-02-18,0,16,4670.157701,,,158677.22879309996,85724.56081839999,12840.491656250002,0.0,1.0,1.0,3874.6,1.0,1.0,3508.7,,,,,172.5,156.2
203,YGGUSDT,814,4693971.62328,4872122.29232,2428156.1,2428362.6,1300765.76732,1300868.5423700002,1300868.5423700002,1013,4330901.99496,4495273.0542399995,3461104.5,3461515.2,1862785.72525,1863016.57972,1863016.57972,24137.7,0.5372,0.5364,0.5375,12966.77244,13458.90136,2953850.0,2024-02-18,0,28,18342.97411,,,364088.83890399995,132051.50022904,43596.10656845,0.0,0.7,1.0,100.3,1.4,1.0,143.7,,,,,70.9,101.6
204,ACAUSDT,7048,24165.952256,0.0,22716179.53,73643134.21,2292224.32357,7300573.987296,7300573.987296,148,1112.905696,0.0,1141190.18,1679437.47,119347.896984,178108.083569,178108.083569,95.96,0.10355,0.1034,0.1036,9.936658,0.0,226631.0,2024-02-18,0,15,2808.88743,,,180072.98266503,,,0.0,41.0,0.3,230683.6,0.0,0.7,12010.9,,,,,816.1,42.5
142,ORDIUSDT,139286,86991274.84801,65898854.60125499,85649.0,85649.0,5417168.13618,5417168.13618,5417168.13618,104014,74700108.64602,56587877.42750999,52016.74,52354.659999999996,3314016.22406,3337115.78816,3337115.78816,312.58,63.5245,63.366,63.594,19856.48821,15041.966354999999,0.0,2024-02-18,0,107,45571.47387,,,3036930.4432510003,1211983.0968221002,398638.20111002,0.0,1.6,1.0,272.8,0.6,1.0,166.9,,,,,118.9,72.7
207,ALPINEUSDT,3837,24473.1651,0.0,430880.71,536639.9,953724.97194,1182551.01932,1182551.01932,77,1528.2820399999998,0.0,60168.13,115174.2,138850.30709000002,270493.93139,270493.93139,9.08,2.2744999999999997,2.271,2.274,20.652459999999998,0.0,179172.0,2024-02-18,0,1,40.88253,,,147819.93926200006,,,0.0,4.4,0.8,46179.7,0.2,0.5,6723.2,,,,,23328.4,3396.3
