,Unnamed: 0,coin,v,price,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,v_4_vb,v_8_vb
0,0,DENTUSDT,9014718.0,0.001445,5130016.0,0.0014485000000000001,0.001442,0.001449,7430.828176000001,367.872648,0.0,0.0
1,1,DENTUSDT,1267098.0,0.001439,5130016.0,0.0014485000000000001,0.001442,0.001449,7430.828176000001,367.872648,1267098.0,1267098.0
2,2,DENTUSDT,41534.0,0.001434,5130016.0,0.0014485000000000001,0.001442,0.001449,7430.828176000001,367.872648,41534.0,41534.0
3,0,VETUSDT,5874.4,0.04439,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
4,1,VETUSDT,103479.6,0.04438,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
5,2,VETUSDT,72892.2,0.04437,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
6,3,VETUSDT,39648.5,0.04436,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
7,4,VETUSDT,64762.0,0.04435,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
8,5,VETUSDT,98857.9,0.04431,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,98857.9,98857.9
9,0,WINUSDT,48227496.0,0.0001246,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,48227496.0,48227496.0
10,1,WINUSDT,15651019.0,0.0001244,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,15651019.0,15651019.0
11,2,WINUSDT,10290361.0,0.0001242,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,10290361.0,10290361.0
12,3,WINUSDT,29243637.0,0.000124,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,29243637.0,29243637.0
13,0,LINKUSDT,606.96,18.448,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
14,1,LINKUSDT,380.46,18.447,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
15,2,LINKUSDT,283.25,18.445,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
16,3,LINKUSDT,489.6,18.444,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
17,4,LINKUSDT,281.47,18.442,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
18,5,LINKUSDT,563.62,18.427,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,563.62,563.62
19,6,LINKUSDT,22.94,18.42,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,22.94,22.94
20,7,LINKUSDT,69.97,18.414,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,69.97,69.97
21,8,LINKUSDT,231.33,18.412,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,231.33,231.33
22,0,KEYUSDT,180280.0,0.007202,283598.0,0.0072250000000000005,0.007214,0.007225,2048.99555,3326.9391,180280.0,180280.0
23,1,KEYUSDT,1575728.0,0.0072,283598.0,0.0072250000000000005,0.007214,0.007225,2048.99555,3326.9391,1575728.0,1575728.0
24,0,TFUELUSDT,0.0,0.04929,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,0.0,0.0
25,1,TFUELUSDT,110554.0,0.04921,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,110554.0,110554.0
26,0,WAVESUSDT,4130.58,2.427,5313.08,2.4459999999999997,2.44,2.447,12995.793679999999,7245.5412,4130.58,4130.58
27,1,WAVESUSDT,412.63,2.424,5313.08,2.4459999999999997,2.44,2.447,12995.793679999999,7245.5412,412.63,412.63
28,0,BATUSDT,38554.0,0.2584,14541.0,0.2586,0.2582,0.2589,3760.3026,344.9724,0.0,0.0
29,1,BATUSDT,17149.0,0.2583,14541.0,0.2586,0.2582,0.2589,3760.3026,344.9724,0.0,0.0
30,0,ADAUSDT,64194.0,0.5625,85730.4,0.5925,0.5916,0.5926,50795.262,47323.68600000001,0.0,64194.0
31,1,ADAUSDT,1119.0,0.5623,85730.4,0.5925,0.5916,0.5926,50795.262,47323.68600000001,0.0,1119.0
32,0,THETAUSDT,11769.4,1.313,14090.8,1.315,1.313,1.318,18529.402,22063.201499999996,0.0,0.0
33,0,XLMUSDT,300290.0,0.1167,50.0,0.11695,0.1168,0.117,5.8475,8091.65355,300290.0,300290.0
34,1,XLMUSDT,694566.0,0.1166,50.0,0.11695,0.1168,0.117,5.8475,8091.65355,694566.0,694566.0
35,2,XLMUSDT,364942.0,0.1165,50.0,0.11695,0.1168,0.117,5.8475,8091.65355,364942.0,364942.0
36,0,FETUSDT,0.0,1.0831,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
37,1,FETUSDT,0.0,1.083,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
38,2,FETUSDT,0.0,1.0829,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
39,3,FETUSDT,0.0,1.0828,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
40,4,FETUSDT,0.0,1.0827,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
41,5,FETUSDT,0.0,1.0826,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
42,6,FETUSDT,0.0,1.0825,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
43,7,FETUSDT,0.0,1.0824,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
44,8,FETUSDT,0.0,1.0823,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
45,9,FETUSDT,10.0,1.0822,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
46,10,FETUSDT,54.0,1.0821,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
47,11,FETUSDT,8.0,1.082,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
48,12,FETUSDT,143.0,1.0819,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
49,13,FETUSDT,644.0,1.0818,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
50,14,FETUSDT,804.0,1.0816,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
51,15,FETUSDT,2200.0,1.0815,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
52,16,FETUSDT,1719.0,1.0814,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
53,17,FETUSDT,1168.0,1.0813,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
54,18,FETUSDT,824.0,1.0812,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
55,19,FETUSDT,200.0,1.0811,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
56,20,FETUSDT,4863.0,1.0809,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
57,21,FETUSDT,9962.0,1.0808,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
58,22,FETUSDT,1847.0,1.0807,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
59,23,FETUSDT,1972.0,1.0806,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
60,24,FETUSDT,3819.0,1.0805,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
61,25,FETUSDT,5121.0,1.0804,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
62,26,FETUSDT,6930.0,1.0803,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
63,27,FETUSDT,4850.0,1.0802,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
64,28,FETUSDT,4359.0,1.0801,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
65,29,FETUSDT,2371.0,1.08,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
66,30,FETUSDT,1856.0,1.0799,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
67,31,FETUSDT,4020.0,1.0798,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
68,32,FETUSDT,2715.0,1.0797,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
69,33,FETUSDT,19755.0,1.0796,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
70,34,FETUSDT,20431.0,1.0795,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
71,35,FETUSDT,561.0,1.0794,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
72,36,FETUSDT,220.0,1.0793,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
73,37,FETUSDT,8146.0,1.0792,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
74,38,FETUSDT,3444.0,1.0791,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
75,39,FETUSDT,211.0,1.079,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
76,40,FETUSDT,8765.0,1.0788,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
77,41,FETUSDT,0.0,1.0787,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
78,42,FETUSDT,25121.0,1.0786,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
79,43,FETUSDT,0.0,1.0785,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
80,44,FETUSDT,32490.0,1.0782,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
81,45,FETUSDT,280.0,1.0781,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
82,46,FETUSDT,122.0,1.078,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
83,47,FETUSDT,5555.0,1.0779,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
84,48,FETUSDT,34.0,1.0777,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
85,49,FETUSDT,15620.0,1.0775,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
86,50,FETUSDT,9543.0,1.0772,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
87,51,FETUSDT,12814.0,1.0771,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
88,52,FETUSDT,129.0,1.0768,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
89,53,FETUSDT,32.0,1.0765,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,32.0,32.0
90,54,FETUSDT,247.0,1.0759,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,247.0,247.0
91,55,FETUSDT,90.0,1.0445,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,90.0,90.0
92,56,FETUSDT,32.0,0.3896,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
93,57,FETUSDT,10522.0,0.385,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
94,0,MATICUSDT,4995.4,0.996,16413.8,0.9975,0.9956,0.9968,16372.7655,0.0,0.0,0.0
95,1,MATICUSDT,937.3,0.9928,16413.8,0.9975,0.9956,0.9968,16372.7655,0.0,937.3,937.3
96,0,HOTUSDT,1184307.0,0.002364,504239.0,0.0023695,0.002366,0.00237,1194.7943105,1417.4822900000001,1184307.0,1184307.0
97,1,HOTUSDT,355067.0,0.002351,504239.0,0.0023695,0.002366,0.00237,1194.7943105,1417.4822900000001,355067.0,355067.0
98,2,HOTUSDT,297880.0,0.002348,504239.0,0.0023695,0.002366,0.00237,1194.7943105,1417.4822900000001,297880.0,297880.0
99,0,NULSUSDT,208.0,0.274,5965.0,0.2737,0.2733,0.275,1632.6205,1632.6205,0.0,0.0
100,0,DOGEUSDT,173301.0,0.0859,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,0.0,0.0
101,1,DOGEUSDT,138946.0,0.08584,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,138946.0,138946.0
102,2,DOGEUSDT,294230.0,0.08583,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,294230.0,294230.0
103,3,DOGEUSDT,380780.0,0.08576,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,380780.0,380780.0
104,4,DOGEUSDT,254402.0,0.08575,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,254402.0,254402.0
105,5,DOGEUSDT,102502.0,0.08565,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,102502.0,102502.0
106,6,DOGEUSDT,2140.0,0.03093,180980.0,0.08595,0.08585,0.08595,15555.231,28034.3115,0.0,0.0
107,0,ALGOUSDT,1740.0,0.1939,52430.0,0.1941,0.1938,0.1941,10176.663,5328.4331999999995,0.0,0.0
108,0,OMGUSDT,63672.0,0.749,7567.5,0.75085,0.749,0.751,5682.057375,2001.0903350000003,0.0,0.0
109,1,OMGUSDT,32594.2,0.748,7567.5,0.75085,0.749,0.751,5682.057375,2001.0903350000003,32594.2,32594.2
110,0,XRPUSDT,83017.0,0.5448,708.0,0.5452,0.5444,0.545,386.0016,47370.7924,0.0,0.0
111,1,XRPUSDT,40388.0,0.544,708.0,0.5452,0.5444,0.545,386.0016,47370.7924,40388.0,40388.0
112,2,XRPUSDT,4734.0,0.4726,708.0,0.5452,0.5444,0.545,386.0016,47370.7924,0.0,0.0
113,3,XRPUSDT,7032.0,0.4708,708.0,0.5452,0.5444,0.545,386.0016,47370.7924,0.0,0.0
114,0,ONEUSDT,0.0,0.02045,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,0.0,0.0
115,1,ONEUSDT,45463.4,0.02044,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,0.0,0.0
116,2,ONEUSDT,60441.4,0.02043,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,0.0,0.0
117,3,ONEUSDT,89785.5,0.02042,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,89785.5,89785.5
118,4,ONEUSDT,110383.6,0.02041,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,110383.6,110383.6
119,5,ONEUSDT,245355.2,0.0204,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,245355.2,245355.2
120,6,ONEUSDT,72335.8,0.02039,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,72335.8,72335.8
121,7,ONEUSDT,280444.4,0.02038,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,280444.4,280444.4
122,8,ONEUSDT,432177.1,0.02037,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,432177.1,432177.1
123,9,ONEUSDT,20140.9,0.02031,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,20140.9,20140.9
124,10,ONEUSDT,195727.2,0.0203,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,195727.2,195727.2
125,11,ONEUSDT,64005.3,0.02006,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,64005.3,64005.3
126,0,ATOMUSDT,280.77,10.403,330.12,10.4145,10.399,10.411,3438.03474,5802.959400000001,0.0,0.0
127,1,ATOMUSDT,1450.58,10.396,330.12,10.4145,10.399,10.411,3438.03474,5802.959400000001,1450.58,1450.58
128,2,ATOMUSDT,836.76,10.393,330.12,10.4145,10.399,10.411,3438.03474,5802.959400000001,836.76,836.76
129,0,ANKRUSDT,285198.6,0.03096,145692.6,0.031035,0.03099,0.03111,4521.569841,3368.5482105,285198.6,285198.6
130,1,ANKRUSDT,350405.7,0.03095,145692.6,0.031035,0.03099,0.03111,4521.569841,3368.5482105,350405.7,350405.7
131,2,ANKRUSDT,37109.3,0.0309,145692.6,0.031035,0.03099,0.03111,4521.569841,3368.5482105,37109.3,37109.3
132,3,ANKRUSDT,699.3,0.03072,145692.6,0.031035,0.03099,0.03111,4521.569841,3368.5482105,699.3,699.3
133,4,ANKRUSDT,180513.3,0.03071,145692.6,0.031035,0.03099,0.03111,4521.569841,3368.5482105,180513.3,180513.3
134,0,DENTUSDT,7335177.0,0.001444,5130016.0,0.0014485000000000001,0.001442,0.001449,7430.828176000001,367.872648,0.0,0.0
135,1,DENTUSDT,3153659.0,0.001443,5130016.0,0.0014485000000000001,0.001442,0.001449,7430.828176000001,367.872648,0.0,0.0
136,0,IOTAUSDT,378.0,0.2722,16586.0,0.27190000000000003,0.2715,0.2726,4509.7334,3831.6148000000003,0.0,0.0
137,1,IOTAUSDT,9799.0,0.2721,16586.0,0.27190000000000003,0.2715,0.2726,4509.7334,3831.6148000000003,0.0,0.0
138,2,IOTAUSDT,50293.0,0.2715,16586.0,0.27190000000000003,0.2715,0.2726,4509.7334,3831.6148000000003,0.0,0.0
139,0,VETUSDT,94455.8,0.04438,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
140,1,VETUSDT,66259.2,0.04436,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,0.0,0.0
141,2,VETUSDT,268243.3,0.04433,481084.2,0.04446,0.04435,0.0445,21389.003532,13329.503693999999,268243.3,268243.3
142,0,WINUSDT,54029751.0,0.0001246,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,54029751.0,54029751.0
143,1,WINUSDT,13883087.0,0.0001244,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,13883087.0,13883087.0
144,2,WINUSDT,4018487.0,0.0001243,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,4018487.0,4018487.0
145,3,WINUSDT,10290361.0,0.0001242,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,10290361.0,10290361.0
146,4,WINUSDT,26832347.0,0.000124,27452968.0,0.00012535,0.0001249,0.0001254,3441.2295388000002,59.42216750000001,26832347.0,26832347.0
147,0,LINKUSDT,356.78,18.437,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
148,1,LINKUSDT,576.7,18.43,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,0.0,0.0
149,2,LINKUSDT,195.62,18.425,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,195.62,195.62
150,3,LINKUSDT,122.53,18.424,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,122.53,122.53
151,4,LINKUSDT,55.79,17.979,246.35999999999999,18.4575,18.43,18.45,4547.1897,11562.14715,55.79,55.79
152,0,FTMUSDT,47478.0,0.4203,26846.0,0.4215,0.4209,0.4216,11315.589,6970.767,47478.0,47478.0
153,1,FTMUSDT,10883.0,0.4171,26846.0,0.4215,0.4209,0.4216,11315.589,6970.767,10883.0,10883.0
154,0,TFUELUSDT,158.0,0.05045,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,0.0,0.0
155,1,TFUELUSDT,439.0,0.05044,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,0.0,0.0
156,2,TFUELUSDT,1368.0,0.05042,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,0.0,0.0
157,3,TFUELUSDT,12941.0,0.05034,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,12941.0,12941.0
158,4,TFUELUSDT,19276.0,0.0503,32509.0,0.050485,0.05041,0.05055,1641.216865,1478.30177,19276.0,19276.0
159,0,BATUSDT,6791.0,0.2587,14541.0,0.2586,0.2582,0.2589,3760.3026,344.9724,0.0,0.0
160,1,BATUSDT,33429.0,0.2585,14541.0,0.2586,0.2582,0.2589,3760.3026,344.9724,0.0,0.0
161,2,BATUSDT,45598.0,0.2584,14541.0,0.2586,0.2582,0.2589,3760.3026,344.9724,0.0,0.0
162,0,THETAUSDT,12149.4,1.313,14090.8,1.315,1.313,1.318,18529.402,22063.201499999996,0.0,0.0
163,0,XLMUSDT,364942.0,0.1165,50.0,0.11695,0.1168,0.117,5.8475,8091.65355,364942.0,364942.0
164,0,FETUSDT,92.0,1.0824,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
165,1,FETUSDT,413.0,1.0823,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
166,2,FETUSDT,225.0,1.0822,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
167,3,FETUSDT,134.0,1.0821,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
168,4,FETUSDT,160.0,1.082,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
169,5,FETUSDT,387.0,1.0819,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
170,6,FETUSDT,661.0,1.0818,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
171,7,FETUSDT,2118.0,1.0815,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
172,8,FETUSDT,1719.0,1.0814,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
173,9,FETUSDT,831.0,1.0812,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
174,10,FETUSDT,1786.0,1.0808,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
175,11,FETUSDT,125.0,1.0807,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
176,12,FETUSDT,7243.0,1.0805,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
177,13,FETUSDT,6969.0,1.0804,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
178,14,FETUSDT,10354.0,1.0803,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
179,15,FETUSDT,4850.0,1.0802,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
180,16,FETUSDT,369.0,1.0801,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
181,17,FETUSDT,4020.0,1.0798,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
182,18,FETUSDT,11631.0,1.0797,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
183,19,FETUSDT,26902.0,1.0795,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
184,20,FETUSDT,4314.0,1.0793,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
185,21,FETUSDT,17044.0,1.0792,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
186,22,FETUSDT,8068.0,1.0791,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
187,23,FETUSDT,0.0,1.0787,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
188,24,FETUSDT,5214.0,1.0765,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,5214.0,5214.0
189,25,FETUSDT,0.0,1.0746,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
190,26,FETUSDT,8117.0,1.0738,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,8117.0,8117.0
191,27,FETUSDT,91.0,1.071,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,91.0,91.0
192,28,FETUSDT,0.0,1.0676,44181.0,1.0825,1.0766,1.085,47825.9325,22658.89,0.0,0.0
193,0,ZRXUSDT,1123.0,0.3606,4237.0,0.3635,0.363,0.3635,1540.1495,525.621,1123.0,1123.0
194,1,ZRXUSDT,3050.0,0.3605,4237.0,0.3635,0.363,0.3635,1540.1495,525.621,3050.0,3050.0
195,0,NEOUSDT,1135.08,12.71,10.48,12.729,12.71,12.73,133.39992,0.0,0.0,0.0
196,1,NEOUSDT,3027.48,12.7,10.48,12.729,12.71,12.73,133.39992,0.0,3027.48,3027.48
197,2,NEOUSDT,2287.21,12.69,10.48,12.729,12.71,12.73,133.39992,0.0,2287.21,2287.21
198,3,NEOUSDT,1002.65,12.68,10.48,12.729,12.71,12.73,133.39992,0.0,1002.65,1002.65
199,0,ONEUSDT,0.0,0.02044,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,0.0,0.0
200,1,ONEUSDT,54298.1,0.02043,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,0.0,0.0
201,2,ONEUSDT,67796.1,0.02042,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,67796.1,67796.1
202,3,ONEUSDT,64911.6,0.02041,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,64911.6,64911.6
203,4,ONEUSDT,274801.3,0.0204,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,274801.3,274801.3
204,5,ONEUSDT,40632.9,0.02039,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,40632.9,40632.9
205,6,ONEUSDT,358617.2,0.02038,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,358617.2,358617.2
206,7,ONEUSDT,465990.8,0.02037,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,465990.8,465990.8
207,8,ONEUSDT,253766.8,0.02036,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,253766.8,253766.8
208,9,ONEUSDT,403314.0,0.02035,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,403314.0,403314.0
209,10,ONEUSDT,25366.0,0.02034,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,25366.0,25366.0
210,11,ONEUSDT,16815.1,0.02033,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,16815.1,16815.1
211,12,ONEUSDT,59558.1,0.02032,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,59558.1,59558.1
212,13,ONEUSDT,21884.9,0.02031,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,21884.9,21884.9
213,14,ONEUSDT,153347.7,0.0203,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,153347.7,153347.7
214,15,ONEUSDT,142823.8,0.02029,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,142823.8,142823.8
215,16,ONEUSDT,26161.7,0.02028,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,26161.7,26161.7
216,17,ONEUSDT,19333.2,0.02027,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,19333.2,19333.2
217,18,ONEUSDT,50832.6,0.02023,601441.0,0.020479999999999998,0.02043,0.02051,12317.51168,7989.6698879999985,50832.6,50832.6
218,0,ATOMUSDT,13.33,10.367,330.12,10.4145,10.399,10.411,3438.03474,5802.959400000001,13.33,13.33
219,1,ATOMUSDT,768.09,10.366,330.12,10.4145,10.399,10.411,3438.03474,5802.959400000001,768.09,768.09
220,2,ATOMUSDT,195.99,10.346,330.12,10.4145,10.399,10.411,3438.03474,5802.959400000001,195.99,195.99
