,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
171,MASKUSDT,248494,4861421588.8027,4133496278.6989493,11012518.0,11034036.5,51021963.4491,51115678.07,51115678.07,204573,4503132860.206599,3828855938.5640993,7083447.9,8361501.1,33868659.8728,40254905.309200004,40254905.309200004,46465.4,4.733499999999999,4.661,4.754,219943.9709,187010.64464999997,732237.0,2024-02-18,0,2005,1655560.4676,,6245.860500000001,921861.43652,210850.69904,200994.0895,0.2,1.3,1.0,232.0,0.8,0.8,154.0,,6.2,,0.0,30.8,20.5
212,DYDXUSDT,75562,2703421694.98665,1800888042.9539998,10693586.36,11039919.209999999,37468969.51727,38613942.34294,38613942.34294,51126,2173780568.35971,1448066885.3195999,8019467.26,8188131.58,28669544.15929,29314652.278979998,29314652.278979998,61090.02,3.5445,3.525,3.568,216533.57589,144244.1364,1230816.0,2024-02-18,0,618,937379.45475,4942.0681,,1259845.3705550001,330206.4960200001,163103.84535000002,0.2,1.3,1.0,173.0,0.8,1.0,132.4,4.9,,0.0,,40.0,30.6
141,WINGUSDT,925,26436051.228299998,4203661.729575,147583.82,148720.23,1359869.1497,1369944.9945999999,1369944.9945999999,1207,29433259.584119998,4680255.225029999,399166.55,434065.87,3789835.8828,4130897.866,4130897.866,3615.88,9.3135,9.29,9.33,33676.49838,5354.983095,469431.0,2024-02-18,0,51,59260.0731,,,144701.41718249995,,,0.2,0.3,1.0,40.4,3.0,0.9,112.5,,,,,22.9,64.0
168,JUVUSDT,1685,11991221.219230002,1458914.7371700003,277964.65,279868.01,664054.4816599999,668315.15267,668315.15267,2710,20383762.685920004,2479995.2596800006,594936.76,714608.24,1455631.28217,1758385.31865,1758385.31865,5456.530000000001,2.407,2.401,2.41,13133.867710000002,1597.9350900000004,151007.0,2024-02-18,0,85,33094.83957,,,52671.813794,,,0.2,0.4,1.0,50.6,2.6,0.8,110.8,,,,,20.1,44.0
217,FLOWUSDT,6011,123120505.70452498,59794528.764599994,39260606.05,39266744.75,39027182.23359,39032900.69981,39032900.69981,5568,93163073.90176499,45245445.26796,14177646.78,14336877.43,14373561.8585,14543665.490109999,14543665.490109999,37655.59,1.0045,0.998,1.006,37825.040154999995,18370.05492,327836.0,2024-02-18,0,154,133321.51009,,,239505.3636158,71600.54112000001,18053.201149999997,0.2,2.7,1.0,1031.8,0.4,1.0,380.0,,,,,292.7,107.8
165,GRTUSDT,26963,819193139.1494999,452210866.506,47831684.0,48295604.0,12855819.1439,12974167.3528,12974167.3528,20029,706827474.7739999,390182790.312,39217739.0,40803707.0,10753449.5466,11209915.5082,11209915.5082,428202.0,0.27025,0.2696,0.2735,115721.59049999999,63880.613999999994,410573.0,2024-02-18,0,638,450302.4555,217.12944,32.4792,747945.6837550001,121832.24676000001,47222.927614,0.2,1.2,1.0,111.1,0.9,1.0,92.9,0.2,0.0,0.0,0.0,28.5,23.9
157,CELOUSDT,3909,226424248.98287994,81366430.96737999,16804670.4,16882226.4,13799000.009699998,13859053.279199999,13859053.279199999,2600,179868187.58063996,64636329.959139995,8521435.8,9623750.1,7156709.1778,8124594.098999999,8124594.098999999,98810.4,0.8353999999999999,0.825,0.837,82546.20815999998,29663.299659999997,256142.0,2024-02-18,0,147,242926.12139999997,,,452553.72846849996,115781.478,38281.3989,0.2,1.7,1.0,167.2,0.6,0.9,86.7,,,,,56.8,29.5
154,BARUSDT,2437,33009137.729400005,583378.3873200001,638711.82,639207.48,1661021.09421,1662227.70181,1662227.70181,1326,23565187.67505,416473.19889000006,565124.09,604104.23,1519236.42296,1626809.71135,1626809.71135,11357.85,2.623,2.614,2.649,29791.640550000004,526.5147900000001,134611.0,2024-02-18,0,74,61414.84679,,,126362.93388899998,,,0.2,1.0,1.0,55.8,1.0,0.9,51.0,,,,,27.0,24.7
220,GALAUSDT,24637,725930467.2606001,481308636.82650006,756000360.0,764977172.0,22414181.51272,22667107.22488,22667107.22488,20692,702461653.8576001,465748272.44400007,162619347.0,167649389.0,4902210.77797,5062772.90897,5062772.90897,3844904.0,0.029775000000000003,0.02973,0.03002,114482.01660000002,75904.21650000001,1377015.0,2024-02-18,0,434,747803.5381,,189.77184,695302.665202,233103.954458,83656.285173,0.2,4.5,1.0,195.8,0.2,1.0,42.8,,0.2,,0.0,30.0,6.6
319,PENDLEUSDT,368304,2356411474.1285996,1375583406.2239501,2951307.6,2953089.3000000003,8150340.9310800005,8155030.6321600005,8155030.6321600005,239782,1858551545.3669999,1084951713.0127501,4223820.7,4360994.3,12065633.66634,12475453.53071,12475453.53071,35461.2,2.7945,2.7823,2.8283,99096.3234,57848.66505000001,345999.0,2024-02-18,0,1484,823797.14918,,1108.8631796,485793.0155350001,64245.96787130002,36970.90088513,0.2,0.7,1.0,82.2,1.5,1.0,121.8,,1.1,,0.0,9.9,14.6
337,WLDUSDT,459809,11296227377.588999,6390319765.731001,6494899.3,7040122.9,52632003.3053,56819922.3363,56819922.3363,307958,9342230940.734999,5284936381.0650015,6557800.6,6849031.5,54482796.9686,57025836.0222,57025836.0222,43862.7,8.195,8.142,8.265,359454.82649999997,203344.99350000004,3842802.0,2024-02-18,0,3408,2502559.708,8759.4831856,33.1978948,1583927.72772,237848.53727410003,199653.99799722998,0.2,1.0,0.9,146.4,1.0,1.0,151.6,8.8,0.0,0.0,0.0,21.0,21.8
22,ICXUSDT,6470,52495071.24225,16264663.74975,8664397.5,8666838.8,2194201.90889,2194791.75318,2194791.75318,4785,57973766.8272,17962140.091199998,2030119.4,2034567.6,521040.04265,522224.59831,522224.59831,85766.1,0.2545,0.2541,0.2559,21827.47245,6762.85395,930593.7,2024-02-18,0,54,39011.490730000005,,,110829.838582,42452.74128,11133.01212,0.2,4.2,1.0,100.5,0.2,1.0,23.9,,,,,56.2,13.4
40,VETUSDT,41275,848388885.376221,310958321.293242,139013549.1,148545885.2,6173704.316006,6572276.744759,6572276.744759,31908,764543800.972539,280226746.25227803,346454603.1,352657533.4,15606954.262109,15904316.819247,15904316.819247,2553775.1,0.04473,0.04453,0.04498,114230.360223,41868.630846,22940713.2,2024-02-18,0,879,490640.509546,,461.884274,478518.0085128499,195068.4688934,373915.36054699996,0.2,0.4,0.9,54.0,2.4,1.0,136.6,,0.5,,0.0,12.6,31.8
42,WAVESUSDT,11688,204809082.82099998,130381008.07515001,5556426.61,5561914.1,13467907.09997,13480629.47989,13480629.47989,10856,198185646.08499998,126164542.93275,2464098.46,2492191.69,6055336.14475,6128141.13649,6128141.13649,21272.6,2.4325,2.429,2.448,51745.5995,32941.133925,591365.0,2024-02-18,0,112,151514.45063,113.67942,90.16919999999999,227455.96883700002,97775.806756,32902.698867,0.2,2.2,1.0,260.3,0.5,1.0,117.0,0.1,0.1,0.0,0.0,88.9,40.0
6,BNBUSDT,25736,7503811283.469313,2315600198.085888,387983.565,400179.989,147619189.0965,152034344.107,152034344.107,12854,4950431055.066561,1527652908.4594398,389061.354,407994.653,149558863.0891,157131133.5501,157131133.5501,2783.416,382.072,381.5,383.0,1063465.317952,328174.63124799996,8255880.0,2024-02-18,0,764,3100371.2487,,,6558988.401663301,501141.515414,288379.098935,0.2,1.0,1.0,138.8,1.0,1.0,140.6,,,,,47.6,48.2
28,MATICUSDT,160134,5215760975.0245,3582849127.3537498,21619067.3,24124927.7,21391553.62781,23760878.62105,23760878.62105,106783,4278787852.6969995,2939216616.2475,17218627.3,20383334.8,17357403.78154,20726253.10634,20726253.10634,335596.6,1.0025,0.993,1.0032,336435.5915,231106.82624999998,4842128.399999999,2024-02-18,0,843,1905989.4117,598.96434,1669.84561,1893750.4766010002,562784.6630560001,348979.7881019999,0.2,1.1,0.9,63.6,0.9,0.8,51.6,0.6,1.7,0.0,0.0,11.2,9.1
15,ENJUSDT,13238,66563057.81160001,25369112.344274998,5015112.8,5030768.3,1754109.96834,1759342.45604,1759342.45604,8367,63739283.10120001,24292889.883674998,1398146.8,1496504.7,500881.21393,537167.83648,537167.83648,52814.4,0.35175,0.3512,0.3541,18577.465200000002,7080.410924999999,1698698.2,2024-02-18,0,134,52565.71714,,,116724.01818900001,141880.67304400002,46343.18530900001,0.2,3.3,1.0,94.4,0.3,0.9,27.0,,,,,33.4,9.5
13,DOGEUSDT,62856,3498152459.6025,804762336.3255,731757820.0,749016446.0,62483927.49167,63869163.6635,63869163.6635,37983,2711077490.5724998,623692958.0595,150437960.0,194548405.0,13060965.14957,17052513.62518,17052513.62518,4354230.0,0.08574999999999999,0.08566,0.08621,373375.2225,85896.2895,54218925.0,2024-02-18,0,414,1121958.9649,401.98437,90.40578000000001,2234354.669176,711768.4690678001,225478.9658829,0.2,3.7,1.0,167.3,0.3,0.8,35.0,0.4,0.1,0.0,0.0,55.7,11.6
27,LTCUSDT,28836,1678202338.959055,225441055.107905,726282.266,729192.557,50898987.59081,51093457.45877,51093457.45877,21633,1416950371.58829,190345811.93859,239900.019,276871.72,16986931.12258,19753905.236560002,19753905.236560002,3965.263,70.315,70.21,70.59,278817.467845,37454.901995,4415062.0,2024-02-18,0,389,849144.7298,,,1455077.2232491998,474169.930894,107739.72601700001,0.2,2.6,1.0,182.6,0.4,0.9,60.9,,,,,59.9,20.0
41,VITEUSDT,5106,33156455.165568005,33656333.948992,45198720.0,46071672.9,1057119.689511,1076608.1433330001,1076608.1433330001,3159,26770289.676480003,27173888.30512,77373864.1,81389196.4,1882384.404731,1983507.621483,1983507.621483,673066.8,0.023960000000000002,0.02376,0.02402,16126.680528000003,16369.812232,3692114.3,2024-02-18,0,82,73240.230298,,,85179.96261304998,,,0.2,0.5,1.0,65.6,1.8,0.9,116.7,,,,,14.4,25.7
4,ATOMUSDT,121765,3319349569.9526253,1313181775.825875,1332896.84,1348841.9,13566250.80425,13722721.695629999,13722721.695629999,112106,3241970972.8683753,1282569705.1811252,1408913.24,1453645.64,14809631.44769,15302891.42192,15302891.42192,23067.55,10.4175,10.381,10.459,240306.202125,95068.542375,993297.0,2024-02-18,0,698,706339.97317,,333.49191,995688.582794,256951.004218,123262.36588099999,0.2,0.9,1.0,56.5,1.1,1.0,61.6,,0.3,,0.0,19.2,21.0
32,OMGUSDT,3990,59925345.708160006,22304190.26624,2629088.7,2630345.9,1954138.4427,1955031.1352,1955031.1352,5184,71481071.67170002,26605226.9563,6088400.5,6150461.6,4606431.7439,4655236.5549,4655236.5549,30415.4,0.75085,0.746,0.754,22837.403090000003,8500.07251,295708.60000000003,2024-02-18,0,78,103633.7374,,,135136.0223165,76136.650174,24380.931247999997,0.2,0.4,1.0,85.6,2.4,1.0,201.7,,,,,18.9,44.4
47,ZILUSDT,12247,175471546.56039,74434833.99090602,113880854.5,113898469.0,2746638.540602,2747044.028036,2747044.028036,6573,103787267.47344,44026442.89737601,102020625.3,103631547.9,2493667.907595,2535555.462407,2535555.462407,1703074.5,0.02426,0.0242,0.02438,41316.58737,17526.450198000002,11432838.4,2024-02-18,0,162,106210.51581499999,,464.75550000000004,179161.32844319995,99923.871762,19929.628036999995,0.2,1.1,1.0,66.5,0.9,1.0,60.4,,0.5,,0.0,25.9,23.5
19,FETUSDT,332249,2675601205.536,771746537.856,9906676.0,10609793.0,10476087.1143,11175059.0512,11175059.0512,220682,2110689606.468,608804254.128,9383652.0,9606890.0,10171023.6385,10426913.7745,10426913.7745,109597.0,1.0685,1.062,1.08,117104.3945,33777.422,2263752.0,2024-02-18,0,1328,780177.2327,,16.482689999999998,667346.010785,173790.44250034,73253.51304204,0.2,1.1,0.9,89.5,0.9,1.0,86.9,,0.0,,0.0,13.4,13.0
45,XRPUSDT,36637,6178884799.8024,2224493773.1099997,235397474.0,237813598.0,127779425.2006,129027416.6477,129027416.6477,21114,4515397268.339999,1625612619.7499998,56343993.0,61236778.0,30967207.9029,33783522.2014,33783522.2014,1393482.0,0.5446,0.5438,0.5469,758890.2971999999,273212.20499999996,16540825.0,2024-02-18,0,721,2613776.5636,,5043.1140000000005,4806835.838299999,932497.0236859999,235813.983773,0.2,3.8,1.0,168.4,0.3,0.9,40.8,,5.0,,0.0,48.9,11.8
20,FTMUSDT,28669,568070074.9962,254921817.1626,60973537.0,62518200.0,25490404.7601,26101370.5734,26101370.5734,24935,588034199.0375999,263880730.8648,25727644.0,27614690.0,10910309.0352,11754960.3655,11754960.3655,227759.0,0.4194,0.4188,0.4218,95522.1246,42865.6158,2517993.0,2024-02-18,0,222,354908.3282,,,483050.89844,371229.6567741999,109630.2141971,0.2,2.2,1.0,266.9,0.5,0.9,114.2,,,,,71.8,30.7
234,PIVXUSDT,4544,8221182.44,467377.4584,2556649.0,2588554.0,892225.9701,902836.4981,902836.4981,3245,7610876.32,432681.31519999995,6802030.0,7358215.0,2445629.0649,2651716.0394,2651716.0394,12700.0,0.35335,0.3521,0.3543,4487.545,255.1187,0.0,2024-02-18,0,28,12750.1772,,,62889.15592999999,,,0.1,0.3,1.0,198.8,2.9,0.9,545.0,,,,,70.0,191.8
233,PHAUSDT,1994,8246117.418,1181687.6478,11187605.0,11465982.0,1420943.0808,1454599.6262,1454599.6262,740,4987058.685,714657.0135,19666690.0,21285021.0,2558797.9967,2777786.6322,2777786.6322,49420.0,0.12855,0.1281,0.1286,6352.941,910.3910999999999,159021.0,2024-02-18,0,39,12234.5305,,,93418.18628499999,,,0.1,0.5,1.0,223.7,1.9,0.9,402.8,,,,,116.1,209.1
230,MINAUSDT,164344,1118484125.6616,339455447.97345006,10042501.5,10114875.2,13060504.390010001,13149408.86086,13149408.86086,122776,954335606.2824,289637030.43705004,1770799.5,1869716.2,2353074.38443,2491569.72172,2491569.72172,48289.6,1.3155000000000001,1.3083,1.3205,63524.9688,19279.573350000002,274008.0,2024-02-18,0,672,294707.17816,,50.855308799999996,926777.0822700001,144614.1961465,60062.72763578,0.1,5.3,1.0,205.6,0.2,0.9,37.0,,0.1,,0.0,44.3,8.0
229,MBOXUSDT,9559,33942910.656270005,23650064.09241,7754466.3,7858966.0,2627527.04538,2661084.80036,2661084.80036,7153,31362926.948430005,21852434.51769,4686891.5,4905987.5,1613090.97628,1692380.59558,1692380.59558,33707.3,0.3417,0.3405,0.3425,11517.784410000002,8025.13203,128178.0,2024-02-18,0,63,38296.16327,,,215989.7186605,,,0.1,1.6,1.0,228.1,0.6,1.0,140.1,,,,,68.6,42.1
21,HOTUSDT,12481,65317780.67377501,61609719.76755751,1514959899.0,1521473432.0,3565179.317476,3579826.630657,3579826.630657,7048,54990142.67542501,51868377.113602504,651502070.0,702913909.0,1557156.123523,1686184.225423,1686184.225423,7640170.0,0.0023715000000000003,0.002361,0.002383,18118.663155000002,17090.074831500002,93861085.0,2024-02-18,0,129,72061.759465,,14.603148000000001,261749.06068015,96946.0779606,27961.412329799998,0.1,2.1,1.0,196.8,0.5,0.9,85.9,,0.0,,0.0,49.5,21.6
67,GFTUSDT,9161,42567268.89906,36572559.95916,305285559.0,305561575.0,6426173.936790001,6431696.24639,6431696.24639,8155,40903184.892060004,35142827.35716,281346754.0,290362328.0,6006212.40293,6206712.31133,6206712.31133,523791.0,0.02118,0.02111,0.02121,11093.893380000001,9531.55068,1315708.0,2024-02-18,0,49,41444.42361,,,133138.12918599998,,,0.1,1.0,1.0,579.3,1.0,1.0,541.4,,,,,155.1,144.9
237,RADUSDT,7113,34350242.63,15702680.795999998,1778828.9,1786149.8,3511709.3959,3525386.2619000003,3525386.2619000003,3809,30331400.014000002,13865529.2088,601487.9,866537.2,1218775.3653,1784961.9382,1784961.9382,6833.0,1.987,1.984,1.997,13577.171,6206.593199999999,216916.0,2024-02-18,0,79,38358.0963,,,261623.7475,74307.8411018,34110.5670831,0.1,2.0,1.0,258.6,0.5,0.7,89.8,,,,,91.6,31.8
226,KLAYUSDT,16760,102642917.89635,95863047.75723003,22360840.9,22484396.1,5182913.31582,5210135.64563,5210135.64563,9204,60445048.3479,56452473.05142002,8148270.4,8148270.4,1923417.55034,1923417.55034,1923417.55034,86851.5,0.23370000000000002,0.2324,0.2342,20297.19555,18956.505390000006,240774.0,2024-02-18,0,183,83383.00036,,,226386.17833950004,117152.132578,27722.920367000002,0.1,2.7,1.0,255.4,0.4,1.0,94.8,,,,,62.2,23.1
239,RAYUSDT,63737,202364580.875,121912066.07500002,5802586.9,5843439.4,5639548.06521,5677708.97759,5677708.97759,52267,215950075.66750002,130096481.21150002,1305243.4,1382594.0,1307025.46171,1387608.35781,1387608.35781,26171.5,0.9850000000000001,0.9816,0.9899,25778.9275,15530.199500000002,136800.0,2024-02-18,0,410,97585.31791,,,253531.18909000006,,,0.1,4.1,1.0,218.8,0.2,0.9,50.7,,,,,57.8,13.4
240,REQUSDT,4341,18258437.37375,10876340.34375,20966321.0,21191019.0,2258020.5945,2280821.1037,2280821.1037,2624,14886428.29875,8867673.46875,9724207.0,10440168.0,1070326.1117,1152376.6279,1152376.6279,91197.0,0.10875,0.1084,0.1093,9917.67375,5907.84375,217290.0,2024-02-18,0,58,30850.6193,,,155595.48553,,,0.1,2.0,1.0,227.7,0.5,0.9,107.9,,,,,73.2,34.7
241,SYSUSDT,7125,19025170.36875,7957887.06375,17940449.0,18110403.0,2571702.4321,2594906.3701,2594906.3701,2840,10442089.35,4367738.43,6107123.0,6696008.0,904468.3624,994440.6733,994440.6733,54425.0,0.14535,0.1444,0.1461,7910.67375,3308.89275,51887.0,2024-02-18,0,137,40440.8067,,,68801.338545,,,0.1,2.6,1.0,325.1,0.4,0.9,114.3,,,,,63.6,22.4
244,XVGUSDT,22565,44496298.98802201,2689777.31862,1776762924.0,1781424669.0,6976464.294919,6993613.455037,6993613.455037,14445,39003446.399037,2357737.3367700004,470949074.0,494547097.0,1891126.334618,1989114.254916,1989114.254916,2119291.0,0.0039570000000000004,0.003943,0.003973,8386.034487,506.93127000000004,492450.0,2024-02-18,0,85,29141.450963,,,158677.22879309996,85724.56081839999,12840.491656250002,0.1,3.5,1.0,831.9,0.3,1.0,225.5,,,,,239.4,64.9
245,YGGUSDT,34223,198535254.60990003,51838398.651944995,25903669.4,25912531.7,13811497.20525,13815918.66162,13815918.66162,28470,177841117.0848,46435071.40464,4454864.7,4457184.3,2424852.50058,2426156.4933,2426156.4933,51818.0,0.53895,0.5344,0.5394,27927.311100000003,7291.939605,2953850.0,2024-02-18,0,183,115667.53152,,,364088.83890399995,132051.50022904,43596.10656845,0.1,5.7,1.0,494.6,0.2,1.0,86.8,,,,,119.4,21.0
246,ACAUSDT,5989,44479881.433053,21716940.5100505,80794435.83,81211602.29,8194729.266391,8235248.738018,8235248.738018,4477,31677500.068830002,15466281.886055,9838626.8,14598007.78,1034800.3587089999,1556741.415587,1556741.415587,141934.14,0.10285,0.1022,0.1039,14597.926299,7127.3188415,226631.0,2024-02-18,0,448,115816.930722,,,180072.98266503,,,0.1,5.3,1.0,561.4,0.2,0.7,70.9,,,,,70.8,8.9
248,ALCXUSDT,40906,167881810.67481598,34879137.430977,172280.8559,172615.0038,4992464.429725,5001804.431482,5001804.431482,31366,171996221.01491198,35733947.628239006,92909.5039,101535.6487,2766693.984041,3035881.630303,3035881.630303,784.3456,29.47,29.25,29.61,23114.664832,4802.304479,172405.0,2024-02-18,0,206,121847.675724,,,171803.47532557504,,,0.1,1.6,1.0,216.0,0.6,0.9,119.7,,,,,41.0,22.7
249,ALPINEUSDT,3488,16750993.690384999,1438139.737525,1217626.96,1219380.17,2728947.62273,2732711.30118,2732711.30118,1665,6683803.206125,573831.210625,545729.13,584123.67,1256892.0767,1347829.2486400001,1347829.2486400001,4081.93,2.2584999999999997,2.255,2.265,9219.038905,791.491325,179172.0,2024-02-18,0,19,25579.85658,,,147819.93926200006,,,0.1,2.0,1.0,296.0,0.5,0.9,136.3,,,,,106.7,49.1
238,RAREUSDT,3326,14106585.280399999,14666448.782599997,16059167.7,16135727.7,2237775.09071,2247931.0473700003,2247931.0473700003,1770,7733128.0753999995,8040041.200099998,4184874.1,4765285.9,597094.00642,683065.3065599999,683065.3065599999,60569.8,0.14029999999999998,0.1401,0.1411,8497.942939999999,8835.210109999998,66729.0,2024-02-18,0,69,23904.65607,,,124707.4722565,,,0.1,3.3,1.0,263.3,0.3,0.9,70.3,,,,,93.6,25.0
216,FIDAUSDT,11856,34230644.451255,17473187.697735004,5879836.5,5914131.6,2055447.32673,2066827.52476,2066827.52476,9481,27637663.764585003,14107770.806745002,4955133.0,5061641.9,1773349.85847,1812990.16897,1812990.16897,39308.3,0.35385,0.3512,0.355,13909.241955000001,7100.035635000001,323132.0,2024-02-18,0,168,90499.51887,,,102587.89673800001,,,0.1,1.1,1.0,147.8,0.9,1.0,127.5,,,,,22.7,19.6
225,ILVUSDT,68333,204457341.7502,27480515.634600002,102690.081,103436.849,9794146.45702,9862109.75539,9862109.75539,46491,173275079.185736,23289398.570328,34182.234000000004,36975.249,3333418.41732,3615694.9179000002,3615694.9179000002,209.297,96.244,96.1,96.89,20143.580468,2707.439964,136668.0,2024-02-18,0,154,64458.23761,,,182880.1031717,65376.617355600014,14840.6595237,0.1,2.7,1.0,486.2,0.4,0.9,165.5,,,,,151.9,51.7
194,UNFIUSDT,31464,128161542.95884998,82556790.1312,547676.0,550486.6,3824002.0566000002,3842280.4719000002,3842280.4719000002,24076,122020782.14694998,78601145.6384,307844.9,427069.7,2205490.3298,3092154.9486,3092154.9486,3060.1,7.0165,7.006,7.074,21471.191649999997,13830.9248,1815879.0,2024-02-18,0,169,94353.225,,,166109.98916499998,84615.6944,19983.752399999998,0.1,1.2,1.0,178.1,0.8,0.7,102.7,,,,,40.5,23.4
181,PUNDIXUSDT,6243,12392319.6696,3563251.8916800003,891706.6,894597.0,398591.52709,399823.99351,399823.99351,5467,12512633.4528,3597846.5702400003,3393065.6,3417964.6,1549752.84493,1561574.92352,1561574.92352,11113.0,0.4511,0.4504,0.453,5013.0743,1441.44494,62028.0,2024-02-18,0,35,20460.17722,,,76195.02241900002,,,0.1,0.3,1.0,79.5,3.9,1.0,309.1,,,,,19.5,75.7
34,ONGUSDT,9505,23263842.456,14412413.028,5841701.0,5856799.0,1989355.0654,1994178.8662,1994178.8662,5786,19294111.199699998,11953085.572350001,5975217.0,6062727.0,2064490.4593,2096260.0866999999,2096260.0866999999,19662.0,0.34395,0.3431,0.3447,6762.7449,4189.65495,380665.0,2024-02-18,0,38,16119.6251,,,75381.86647500002,45163.01454722,6849.902649690001,0.1,1.0,1.0,294.2,1.1,1.0,305.3,,,,,123.4,128.1
183,RIFUSDT,13216,87026955.1248,71947387.2024,35609947.0,35711934.0,6840413.5045,6859280.5195,6859280.5195,6545,61296230.288399994,50675145.5142,8294369.0,8561144.0,1633650.8671,1688156.9808,1688156.9808,86158.0,0.1938,0.1933,0.1947,16697.4204,13804.1802,140847.0,2024-02-18,0,162,58788.5504,,,260006.26522500004,105830.68750338,83189.78518002,0.1,4.1,1.0,409.7,0.2,1.0,97.8,,,,,116.4,27.8
184,ROSEUSDT,92737,478155937.37867993,672139586.497995,118603333.4,121446899.9,14251654.377113,14580409.029983,14580409.029983,88408,458105642.8304399,643955064.1835849,49617388.5,50132650.4,6076155.308135,6142226.313183,6142226.313183,327344.8,0.12104999999999999,0.12089,0.122,39625.088039999995,55700.636985,271537.0,2024-02-18,0,528,175708.880773,,,387462.67922200006,112378.665266,23506.009006000004,0.1,2.4,1.0,359.7,0.4,1.0,153.3,,,,,81.1,34.6
187,SLPUSDT,24892,103897238.52419999,50388065.45036,1199434603.0,1216325266.0,4431020.997353,4490137.023843,4490137.023843,13077,86826043.86749999,42108880.306499995,203573357.0,206963697.0,765597.780544,779012.238044,779012.238044,4926510.0,0.00373,0.003713,0.003746,18375.882299999997,8911.93234,109600.0,2024-02-18,0,132,86343.803329,,361.15579280000003,176797.40929865005,62513.60846629999,42540.29499223,0.1,5.8,1.0,241.1,0.2,1.0,41.7,,0.4,,0.0,51.3,8.9
188,STRAXUSDT,2977,37749170.156100005,9440808.1196,3242574.5,3272028.0,3252523.3709,3280692.591,3280692.591,2023,30733094.955900002,7686135.9124,2233390.8,2272470.8,2275982.8349,2317701.0191,2317701.0191,16643.4,1.0085,1.007,1.014,16784.8689,4197.7804,1103261.0,2024-02-18,0,67,59646.3362,,,238925.55408899998,81655.01222182,187786.11509456002,0.1,1.4,1.0,193.8,0.7,1.0,135.6,,,,,54.5,38.2
189,SUPERUSDT,134275,676073988.07,233657867.23000002,5270208.0,5405784.0,5197183.6068,5321829.0973,5321829.0973,94052,532471051.0795,184027269.72550002,2106208.0,2262169.0,2133213.4484,2299656.2026,2299656.2026,50557.0,0.9935,0.9907,1.0082,50228.3795,17359.4255,108473.0,2024-02-18,0,783,344602.1054,521.0294278,23.296355000000002,510151.56344999996,102661.47137766,98275.40767309,0.1,2.3,1.0,103.5,0.4,0.9,42.5,0.5,0.0,0.0,0.0,15.1,6.2
192,TRUUSDT,30329,119445852.26232,68575344.89111999,60832761.0,62745042.0,3807914.88336,3922387.18773,3922387.18773,27750,111081614.82569999,63773332.4637,29834817.0,40930554.0,1927202.06842,2664516.77051,2664516.77051,299093.0,0.06326999999999999,0.06311,0.06359,18923.61411,10864.281509999999,266383.0,2024-02-18,0,392,74869.22967,,,132360.26568200003,70868.83799862,8129.069933949999,0.1,1.5,1.0,201.2,0.7,0.7,101.8,,,,,50.9,25.7
193,TWTUSDT,41834,163787557.639,20229685.046499997,2446435.0,2524825.0,3189172.7485,3286987.9266,3286987.9266,34096,131902731.308,16291534.897999998,744629.0,865555.0,996425.8113,1166052.3174,1166052.3174,17302.0,1.3135,1.3118,1.3231,22726.177,2806.9494999999997,477934.0,2024-02-18,0,374,69371.5951,,42.930624,216486.27694999994,76611.0531732,12517.903281199999,0.1,2.8,1.0,140.3,0.4,0.9,43.8,,0.0,,0.0,46.0,14.4
195,XEMUSDT,6623,21091917.93345,6124948.4205,51156359.0,51295956.0,1957342.9164,1962428.47514,1962428.47514,7092,24461101.55097,7103336.2533,43122147.0,43122147.0,1671992.87097,1671992.87097,1671992.87097,179653.0,0.03843,0.03837,0.03855,6904.064789999999,2004.8931,82166.0,2024-02-18,0,73,16755.87878,113.1,671.1039999999999,134430.69929150003,72690.89585999999,40365.5771,0.1,1.2,1.0,283.5,0.9,1.0,242.2,0.1,0.7,0.0,0.0,116.8,99.8
222,GNOUSDT,4447,8326514.5905045,1907535.2079030003,1568.546,1735.312,505691.7675,557459.9067,557459.9067,1484,2866127.324457,656605.921038,197.953,201.667,65173.9198,66438.9082,66438.9082,14.169,325.2115,324.4,326.7,4607.9217435,1055.636529,9514.0,2024-02-18,0,47,11315.5211,,,90253.4295573,,,0.1,8.4,0.9,109.7,0.1,1.0,14.1,,,,,44.7,5.8
196,ADXUSDT,8507,48672127.046399996,24465550.027200002,16708445.0,16962995.0,3493522.3423,3544445.9933,3544445.9933,2523,21296143.439999998,10704727.620000001,1822446.0,1923987.0,395829.8619,418531.5422,418531.5422,78936.0,0.2116,0.2111,0.213,16702.8576,8395.864800000001,64831.0,2024-02-18,0,121,64893.8778,,,176807.98567499997,,,0.1,8.5,1.0,209.2,0.1,0.9,23.7,,,,,53.8,6.1
