,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
64,CKBUSDT,9620,15539732.907545,12605937.136485,79786908.0,80301876.0,947987.979867,953773.303995,953773.303995,9385,14947590.66493,12125587.317689998,54525126.0,55672946.0,654942.3912600001,669249.9513600001,669249.9513600001,1340917.0,0.011935,0.011918,0.011952,16003.844395,12982.427534999999,72023.0,2024-02-18,0,75,18995.220334999998,,,801029.8033931002,106769.94310968,154905.72767385002,0.0,1.4,1.0,59.2,0.7,1.0,40.9,,,,,49.9,34.5
65,DEGOUSDT,210,53212.123225,0.0,88681.47,88681.47,207576.12834,207576.12834,207576.12834,411,62003.69141000001,0.0,153675.43,153675.43,364814.31809,364814.31809,364814.31809,196.19,2.3585000000000003,2.355,2.358,462.71411500000005,0.0,77677.0,2024-02-18,0,2,2107.98918,,,196753.39572700002,,,0.0,0.6,1.0,448.6,1.8,1.0,788.4,,,,,98.5,173.1
66,DODOUSDT,534,1155.804,274816.48025,3564912.5,3567595.4,712219.06657,712721.88664,712721.88664,211,560.976,133383.731,2188379.9,2188379.9,442158.47868,442158.47868,442158.47868,24.0,0.2015,0.2011,0.2014,4.836,1149.85975,662401.0,2024-02-18,0,6,1819.45903,,,185852.50078,,,0.0,1.6,1.0,147274.4,0.6,1.0,91430.6,,,,,391.4,243.0
67,GRTUSDT,915,2438239.3630999997,92386.37879999998,15592515.0,15592515.0,4212669.4527,4212669.4527,4212669.4527,644,2109151.8416999998,79917.05159999998,2904426.0,3075025.0,789727.0242,839200.7342,839200.7342,27553.0,0.27144999999999997,0.2708,0.2717,7479.261849999999,283.39379999999994,410573.0,2024-02-18,0,22,18041.9255,,28.38474,747945.6837550001,121832.24676000001,47222.927614,0.0,5.0,1.0,563.2,0.2,0.9,105.6,,0.0,,0.0,233.5,43.8
68,LITUSDT,454,636443.2799999999,24226.02,868584.6,869549.3,1063314.2558000002,1064421.9901,1064421.9901,331,480868.256,18304.104,362230.3,362230.3,449631.6763,449631.6763,449631.6763,2868.8,1.2325,1.231,1.234,3535.796,134.589,385727.0,2024-02-18,0,2,6553.3806,,,300305.49820000003,103511.16586000001,33601.8415,0.0,2.4,1.0,300.7,0.4,1.0,127.2,,,,,162.3,68.6
70,MDXUSDT,38,2523.3072480000005,0.0,2587850.2,2595748.8,188268.14905,188808.27439,188808.27439,9,1281.6798720000002,0.0,625690.9,625690.9,46921.437679999995,46921.437679999995,46921.437679999995,545.6,0.07341,0.0733,0.0734,40.052496000000005,0.0,131752.0,2024-02-18,0,2,95.37388000000001,,,49613.224675100006,,,0.0,4.0,1.0,4700.5,0.2,1.0,1171.5,,,,,1974.0,492.0
71,OMUSDT,4317,11959.6464,11959.6464,2120075.0,2120951.0,464902.85244,465085.71608,465085.71608,2552,7397.453699999999,7397.453699999999,471437.0,486634.0,104261.0163,107795.44721,107795.44721,117.0,0.2203,0.22,0.22032,25.7751,25.7751,45160.0,2024-02-18,0,6,500.81988,,,505506.61204000004,53808.34855237,11696.695023295999,0.0,4.3,1.0,18036.9,0.2,1.0,4045.0,,,,,928.3,208.2
72,ORDIUSDT,56325,2799489.0725999996,278991.5832,51984.48,53114.18,3291767.25411,3359549.25411,3359549.25411,49494,2565222.2046,255645.00720000002,39484.73,39614.12,2514993.81326,2523863.97219,2523863.97219,20.47,63.58,63.485,63.565,1301.4825999999998,129.7032,0.0,2024-02-18,0,20,21696.65186,,,3036930.4432510003,1211983.0968221002,398638.20111002,0.0,1.3,1.0,2529.2,0.8,1.0,1932.4,,,,,151.7,115.9
73,REEFUSDT,117,55725.80034000001,0.0,119348253.0,121695670.0,212448.831369,216448.829937,216448.829937,211,115557.71228400001,0.0,507184202.0,582278246.0,929255.90949,1069083.632444,1069083.632444,328069.0,0.001788,0.001785,0.001787,586.5873720000001,0.0,251362.0,2024-02-18,0,2,1270.881809,,,109016.4273363,55703.468797800015,9550.702463799998,0.0,0.2,1.0,362.2,4.9,0.9,1584.2,,,,,167.2,731.2
74,RIFUSDT,474,11113.872,11113.872,2918769.0,2924093.0,563405.8496,564394.5164,564394.5164,262,7708.008,7708.008,2122581.0,2122581.0,412645.46140000003,412645.46140000003,412645.46140000003,231.0,0.194,0.1937,0.1939,44.814,44.814,140847.0,2024-02-18,0,6,641.7998,,,260006.26522500004,105830.68750338,83189.78518002,0.0,1.4,1.0,12572.1,0.7,1.0,9208.0,,,,,877.9,643.0
75,ROSEUSDT,9490,2863948.5225,2708807.6925,7368044.4,7442069.5,886963.940104,895254.803352,895254.803352,6453,2349906.48,2222611.44,6104394.5,6104394.5,743346.571173,743346.571173,743346.571173,30282.3,0.12125,0.12107,0.12136,3671.728875,3472.830375,271537.0,2024-02-18,0,50,13976.322612,,,387462.67922200006,112378.665266,23506.009006000004,0.0,1.2,1.0,241.6,0.8,1.0,202.5,,,,,63.5,53.2
1,ATOMUSDT,3411,8164.100595,271318.2303,217137.99,224919.67,2248545.17436,2324805.63836,2324805.63836,3581,7777.307335,258463.8979,283199.61,298541.55,2944019.88598,3112781.22598,3112781.22598,1.33,10.3865,10.371,10.383,13.814045,459.0833,993297.0,2024-02-18,0,12,4955.16373,,,995688.582794,256951.004218,123262.36588099999,0.0,0.7,1.0,162772.4,1.3,0.9,213117.9,,,,,453.8,594.1
77,TLMUSDT,621,343866.62466,81851.46723,37910705.0,37927410.0,680879.46819,681164.50149,681164.50149,323,271860.36564999993,64711.630074999994,26932779.0,28139961.0,487935.4049,511335.96108,511335.96108,81346.0,0.018064999999999998,0.01802,0.01807,1469.5154899999998,349.79259499999995,209513.0,2024-02-18,0,5,2997.67907,,,118751.11764699998,62502.270032960005,9334.83553052,0.0,1.3,1.0,463.3,0.8,1.0,332.0,,,,,227.1,162.8
61,CAKEUSDT,1274,1237341.1337000001,105940.13865,795651.18,815625.66,2554978.56332,2614902.41248,2614902.41248,811,981577.8826,84041.8977,624346.07,631617.64,2016101.77611,2041188.69261,2041188.69261,1072.54,3.2225,3.218,3.223,3456.26015,295.922175,370546.0,2024-02-18,0,19,7715.8704,,,659633.047179,127470.2101114,38993.93071797,0.0,1.3,1.0,739.2,0.8,1.0,583.3,,,,,331.1,261.3
60,BURGERUSDT,3316,1851115.6992600001,82131.80998500001,331153.9,409981.7,212008.28544,259305.11088,259305.11088,1709,1067356.40598,47357.338905000004,169617.4,169848.9,111500.82566,111661.13941,111661.13941,7962.8,0.6475500000000001,0.6466,0.6486,5156.311140000001,228.77941500000003,206304.0,2024-02-18,0,36,9423.12668,,,104202.61967249999,,,0.0,2.3,0.8,41.1,0.4,1.0,21.6,,,,,22.5,11.8
59,ARUSDT,6470,472964.103,26855.66286,47312.27,47444.52,651960.24598,653690.97911,653690.97911,4384,370067.3325,21013.01865,20451.94,24369.670000000002,283643.28186,340629.03342,340629.03342,43.5,13.833,13.812,13.832,601.7355,34.16751,248603.0,2024-02-18,0,16,1874.78414,,,608440.3074985,91037.91982,34483.132470000004,0.0,1.9,1.0,1083.5,0.5,0.8,471.4,,,,,347.8,151.3
50,SANDUSDT,1792,2593134.0224999995,6419833.743749999,3317411.0,3380365.0,1725716.0314,1757190.5576,1757190.5576,1047,2367644.1075,5861587.33125,2660399.0,2660399.0,1390136.4661,1390136.4661,1390136.4661,14406.0,0.5217499999999999,0.521,0.5217,7516.330499999999,18608.21375,638613.0,2024-02-18,0,57,24375.921599999998,,,361587.00345500006,357746.132646,57927.649884,0.0,1.3,1.0,229.6,0.8,1.0,184.9,,,,,70.8,57.0
44,INJUSDT,1242,401416.0164000001,0.0,229318.9,233237.9,7942840.987,8068545.77,8068545.77,1242,368647.3620000001,0.0,202668.5,202668.5,7052361.4690000005,7052361.4690000005,7052361.4690000005,26.2,34.742000000000004,34.69,34.73,910.2404000000001,0.0,883276.0,2024-02-18,0,9,19065.319,,,1342418.5477767999,194700.62473104,66852.47446583,0.0,1.1,1.0,8726.1,0.9,1.0,7747.8,,,,,416.6,369.9
45,IRISUSDT,471,372811.88890400005,396590.47366400005,7529192.5,7659707.1,249343.937321,253369.007585,253369.007585,86,72056.079368,76651.94028800001,328829.5,328829.5,11110.429828,11110.429828,11110.429828,47011.9,0.03332,0.03327,0.03335,1566.4365080000002,1666.3465280000003,34647.0,2024-02-18,0,30,2828.557268,,,68530.40065930001,,,0.0,22.8,1.0,159.2,0.0,1.0,7.1,,,,,88.2,3.9
46,KMDUSDT,452,6882.586,16144.789500000003,217792.0,232247.0,67008.2615,71303.9155,71303.9155,521,11023.803000000002,25859.027250000003,308697.0,328837.0,96277.5607,102783.7538,102783.7538,188.0,0.31025,0.3098,0.3102,58.327000000000005,136.82025000000002,171532.0,2024-02-18,0,7,955.5999,,,94521.443165,,,0.0,0.7,0.9,1148.8,1.4,0.9,1650.7,,,,,70.1,100.8
47,NEARUSDT,5168,38789639.5544,28624828.7192,1270654.7,1274890.6,4819525.8656,4834977.4455,4834977.4455,3632,31658523.1492,23362418.7556,1295926.9,1613195.5,4961858.1849,6230587.2209,6230587.2209,11915.3,3.8120000000000003,3.806,3.818,45421.1236,33518.5348,594804.0,2024-02-18,0,43,110103.877,,356.9876,1479791.5941399997,328952.81516,170625.0954,0.0,0.8,1.0,106.1,1.3,0.8,109.2,,0.4,,0.0,43.8,45.1
48,NTRNUSDT,8666,1683374.6812499997,781769.1375000001,684354.1,684354.1,1080313.58734,1080313.58734,1080313.58734,7691,1501239.0599999996,697184.28,1252581.4,1252581.4,1993882.42081,1993882.42081,1993882.42081,1158.8999999999999,1.5875,1.5852,1.5877,1839.7537499999996,854.3925,1446309.0,2024-02-18,0,13,2394.83979,,,400781.44224,114619.78838279999,72280.95244739999,0.0,0.5,1.0,587.2,1.8,1.0,1083.8,,,,,451.1,832.6
49,ORNUSDT,7227,825059.8173000001,710038.5699000001,241879.0,245439.6,374985.66719,380298.39154,380298.39154,4674,509554.70950000006,438517.89850000007,113286.59999999999,115136.9,180478.89401,183519.492,183519.492,890.9,1.5670000000000002,1.5644,1.5705,1396.0403000000001,1201.4189000000001,78762.0,2024-02-18,0,50,6642.72376,,,314404.64057499997,,,0.0,2.1,1.0,268.6,0.5,1.0,129.3,,,,,56.5,27.2
51,SUNUSDT,261,177793.96435499997,38416.22715,31786560.0,32105270.0,342954.06397,346299.19773,346299.19773,119,118529.30956999998,25610.8181,16661886.0,16661886.0,185006.88001,185006.88001,185006.88001,131947.0,0.010955,0.01094,0.01097,1445.4793849999999,312.32705,28339.0,2024-02-18,0,4,4662.51373,,,123192.73547770001,,,0.0,1.9,1.0,237.3,0.5,1.0,128.0,,,,,73.6,39.7
58,1INCHUSDT,722,5024.260874999999,0.0,2308077.3,2308077.3,1150410.03023,1150410.03023,1150410.03023,796,4891.54455,0.0,1999819.4,2010707.5,1001105.8261399999,1006939.21083,1006939.21083,37.9,0.50025,0.4995,0.5,18.959474999999998,0.0,266707.0,2024-02-18,0,8,3687.3288700000003,,,378984.35680500005,92018.38128,32553.6414,0.0,1.1,1.0,60677.3,0.9,1.0,52802.4,,,,,312.0,271.5
52,SUSHIUSDT,4307,22195225.4125,1834399.3040000002,6704136.4,6731201.2,11232921.3941,11275781.3274,11275781.3274,1440,12666829.280000001,1046892.8512000002,2180139.6,2181209.1,3692946.4068,3694839.4218,3694839.4218,16765.0,1.6865,1.684,1.69,28274.1725,2336.8144,283363.0,2024-02-18,0,44,64874.739,,,589089.4132300001,117175.47496000002,52701.168770000004,0.0,3.1,1.0,397.3,0.3,1.0,130.6,,,,,173.1,56.9
53,TIAUSDT,23853,2515153.2545000003,733469.2731,214335.8,214335.8,3623825.52118,3623825.52118,3623825.52118,16486,1685365.0577500002,491486.34644999995,77766.6,77769.8,1320336.81525,1320394.96437,1320394.96437,89.5,16.9495,16.9242,16.9418,1516.98025,442.38194999999996,0.0,2024-02-18,0,44,6252.75552,,,1690358.6198599995,210418.82647686,107046.00596752002,0.0,2.7,1.0,2388.8,0.4,1.0,870.4,,,,,579.6,211.2
54,UMAUSDT,672,118551.45150000001,118551.45150000001,123254.4,123254.4,488827.4368,488827.4368,488827.4368,316,79401.9024,79401.9024,135735.6,135735.6,542044.0607,542044.0607,542044.0607,138.3,3.987,3.981,3.985,551.4021,551.4021,200085.0,2024-02-18,0,11,5464.4618,,,532593.10045,208979.24096179998,321815.4850932,0.0,0.9,1.0,886.5,1.1,1.0,983.0,,,,,89.5,99.2
55,UNIUSDT,24820,35411067.85232,14200688.728479998,490807.81,491000.35,5458930.59585,5460943.35151,5460943.35151,14495,25862015.8472,10371289.520799998,392055.06,403547.83,4402622.2663,4538109.07206,4538109.07206,1871.06,11.192,11.164,11.196,20940.90352,8397.805279999999,756407.0,2024-02-18,0,52,39651.13605,,,1552882.72683,669170.25438,351840.29188,0.0,1.2,1.0,260.7,0.8,1.0,210.2,,,,,137.7,111.0
56,UTKUSDT,43,178.416,0.0,1328407.0,1328407.0,104862.9284,104862.9284,104862.9284,24,217.4445,0.0,3322597.0,3780693.0,269152.3649,307220.391,307220.391,70.0,0.07965,0.0795,0.0796,5.5755,0.0,63967.0,2024-02-18,0,2,22.8235,,,75444.13432350001,,,0.0,0.3,1.0,18807.8,2.9,0.9,48274.1,,,,,4594.5,11792.8
57,WINGUSDT,215,9297.673279999997,9297.673279999997,19033.52,19033.52,175852.9266,175852.9266,175852.9266,114,8216.548479999998,8216.548479999998,47494.52,47494.52,445421.3873,445421.3873,445421.3873,11.62,9.303999999999998,9.29,9.3,108.11247999999998,108.11247999999998,469431.0,2024-02-18,0,4,1320.1322999999998,,,144701.41718249995,,,0.0,0.4,1.0,1626.6,2.5,1.0,4120.0,,,,,133.2,337.4
76,SUPERUSDT,8692,11850330.9,4238471.25,1382107.0,1385250.0,1364737.902,1367699.9133,1367699.9133,4353,7791998.399999999,2786940.0,558513.0,560429.0,555730.9773,557712.1213,557712.1213,13630.0,0.9924999999999999,0.9906,0.9932,13527.775,4838.4375,108473.0,2024-02-18,0,35,18883.9138,,,510151.56344999996,102661.47137766,98275.40767309,0.0,2.5,1.0,100.9,0.4,1.0,41.1,,,,,72.3,29.4
