,Unnamed: 0,coin,v,price,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,v_4_vb,v_8_vb
1025,2,AUCTIONUSDT,20.41,27.42,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,20.41,20.41
1026,0,MBOXUSDT,2428.8,0.3375,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,0.0,0.0
1027,1,MBOXUSDT,843.6,0.3374,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,843.6,843.6
1028,2,MBOXUSDT,174.3,0.337,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,174.3,174.3
1029,3,MBOXUSDT,5031.0,0.3367,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,5031.0,5031.0
1030,4,MBOXUSDT,3546.5,0.3344,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,3546.5,3546.5
1031,5,MBOXUSDT,5765.9,0.334,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,5765.9,5765.9
1032,6,MBOXUSDT,239.4,0.3339,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,239.4,239.4
1033,0,ATAUSDT,0.0,0.1373,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,0.0,0.0
1034,1,ATAUSDT,120991.0,0.137,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,120991.0,120991.0
1035,0,DYDXUSDT,6887.58,3.428,2827.48,3.4459999999999997,3.441,3.445,9743.496079999999,42.31688,6887.58,6887.58
1036,1,DYDXUSDT,7508.16,3.425,2827.48,3.4459999999999997,3.441,3.445,9743.496079999999,42.31688,7508.16,7508.16
1037,0,ILVUSDT,0.0,98.77,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,0.0,0.0
1038,0,BEAMXUSDT,0.0,0.031337,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1039,1,BEAMXUSDT,12488.0,0.031336,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1040,2,BEAMXUSDT,49628.0,0.031333,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1041,3,BEAMXUSDT,263498.0,0.031332,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1042,4,BEAMXUSDT,5589.0,0.031331,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1043,5,BEAMXUSDT,0.0,0.03133,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1044,6,BEAMXUSDT,242.0,0.031329,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1045,7,BEAMXUSDT,0.0,0.031315,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1046,8,BEAMXUSDT,7283.0,0.031314,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,7283.0,7283.0
1047,9,BEAMXUSDT,25003.0,0.031295,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,25003.0,25003.0
1048,0,ALPACAUSDT,1617.9,0.193,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,1617.9,1617.9
1049,0,LPTUSDT,1311.49,13.72,9.74,13.7605,13.74,13.76,134.02727000000002,134.02727000000002,1311.49,1311.49
1050,1,LPTUSDT,1441.55,13.71,9.74,13.7605,13.74,13.76,134.02727000000002,134.02727000000002,1441.55,1441.55
1051,0,FRONTUSDT,1870.0,0.6237,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1052,1,FRONTUSDT,4352.0,0.6201,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,4352.0,4352.0
1053,2,FRONTUSDT,13423.0,0.62,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,13423.0,13423.0
1054,0,C98USDT,2824.3,0.3443,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,2824.3,2824.3
1055,1,C98USDT,6219.1,0.3442,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,6219.1,6219.1
1056,2,C98USDT,41379.0,0.3438,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,41379.0,41379.0
1057,3,C98USDT,19630.1,0.3437,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,19630.1,19630.1
1058,4,C98USDT,14815.3,0.3436,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,14815.3,14815.3
1059,5,C98USDT,16629.0,0.3435,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,16629.0,16629.0
1060,0,AUCTIONUSDT,50.26,27.63,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,50.26,50.26
1061,1,AUCTIONUSDT,120.49,27.62,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,120.49,120.49
1062,2,AUCTIONUSDT,538.36,27.61,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,538.36,538.36
1063,3,AUCTIONUSDT,16.74,27.58,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,16.74,16.74
1064,4,AUCTIONUSDT,59.54,27.57,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,59.54,59.54
1065,5,AUCTIONUSDT,82.75,27.56,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,82.75,82.75
1066,6,AUCTIONUSDT,161.18,27.55,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,161.18,161.18
1067,7,AUCTIONUSDT,450.29,27.54,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,450.29,450.29
1068,8,AUCTIONUSDT,72.82,27.53,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,72.82,72.82
1069,9,AUCTIONUSDT,12.47,27.52,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,12.47,12.47
1070,10,AUCTIONUSDT,18.83,27.51,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,18.83,18.83
1071,11,AUCTIONUSDT,27.45,27.39,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,27.45,27.45
1072,0,MBOXUSDT,1813.7,0.3363,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,1813.7,1813.7
1073,1,MBOXUSDT,984.1,0.336,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,984.1,984.1
1074,2,MBOXUSDT,2771.9,0.334,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,2771.9,2771.9
1075,3,MBOXUSDT,169.9,0.3304,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,169.9,169.9
1076,0,ATAUSDT,0.0,0.1373,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,0.0,0.0
1077,0,DYDXUSDT,10499.19,3.435,2827.48,3.4459999999999997,3.441,3.445,9743.496079999999,42.31688,10499.19,10499.19
1078,1,DYDXUSDT,2797.99,3.429,2827.48,3.4459999999999997,3.441,3.445,9743.496079999999,42.31688,2797.99,2797.99
1079,0,ILVUSDT,0.0,98.77,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,0.0,0.0
1080,1,ILVUSDT,2.084,98.76,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,0.0,0.0
1081,2,ILVUSDT,2.077,98.75,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,0.0,0.0
1082,3,ILVUSDT,9.142,98.74,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,0.0,0.0
1083,4,ILVUSDT,20.082,98.57,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,20.082,20.082
1084,5,ILVUSDT,0.077,98.5,1.755,98.77799999999999,98.63,98.79,173.35538999999997,157.15579799999998,0.077,0.077
1085,0,BEAMXUSDT,0.0,0.031356,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1086,1,BEAMXUSDT,0.0,0.031353,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1087,2,BEAMXUSDT,2830.0,0.031352,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1088,3,BEAMXUSDT,10038.0,0.031351,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1089,4,BEAMXUSDT,0.0,0.031348,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1090,5,BEAMXUSDT,5349.0,0.031347,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1091,6,BEAMXUSDT,12488.0,0.031336,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1092,7,BEAMXUSDT,240.0,0.031333,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1093,8,BEAMXUSDT,246.0,0.031332,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1094,9,BEAMXUSDT,14781.0,0.031326,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1095,10,BEAMXUSDT,77447.0,0.031315,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1096,11,BEAMXUSDT,270535.0,0.031314,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,270535.0,270535.0
1097,12,BEAMXUSDT,48000.0,0.031299,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,48000.0,48000.0
1098,13,BEAMXUSDT,0.0,0.031292,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1099,14,BEAMXUSDT,0.0,0.030883,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1100,15,BEAMXUSDT,85605.0,0.0308,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,85605.0,85605.0
1101,0,ALPACAUSDT,485.2,0.1938,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,0.0,0.0
1102,1,ALPACAUSDT,534.6,0.1937,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,0.0,0.0
1103,2,ALPACAUSDT,3935.6,0.1936,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,0.0,0.0
1104,3,ALPACAUSDT,10454.2,0.1935,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,10454.2,10454.2
1105,4,ALPACAUSDT,18706.2,0.1934,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,18706.2,18706.2
1106,5,ALPACAUSDT,7989.4,0.1933,1312.3000000000002,0.19390000000000002,0.1936,0.1941,254.45497000000006,35.580650000000006,7989.4,7989.4
1107,0,RAYUSDT,8.6,0.9431,945.6,0.9435,0.9425,0.9437,892.1736000000001,2656.7073,0.0,0.0
1108,1,RAYUSDT,8.9,0.9423,945.6,0.9435,0.9425,0.9437,892.1736000000001,2656.7073,8.9,8.9
1109,0,LPTUSDT,70.53,13.74,9.74,13.7605,13.74,13.76,134.02727000000002,134.02727000000002,0.0,0.0
1110,1,LPTUSDT,1532.79,13.72,9.74,13.7605,13.74,13.76,134.02727000000002,134.02727000000002,1532.79,1532.79
1111,2,LPTUSDT,1812.04,13.7,9.74,13.7605,13.74,13.76,134.02727000000002,134.02727000000002,1812.04,1812.04
1112,0,FRONTUSDT,0.0,0.6242,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1113,1,FRONTUSDT,19.0,0.6241,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1114,2,FRONTUSDT,1219.0,0.624,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1115,3,FRONTUSDT,598.0,0.6239,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1116,4,FRONTUSDT,1198.0,0.6236,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1117,5,FRONTUSDT,521.0,0.6235,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1118,6,FRONTUSDT,40.0,0.6233,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1119,7,FRONTUSDT,227.0,0.6231,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,227.0,227.0
1120,8,FRONTUSDT,213.0,0.623,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,213.0,213.0
1121,9,FRONTUSDT,815.0,0.6227,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,815.0,815.0
1122,10,FRONTUSDT,3057.0,0.6226,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,3057.0,3057.0
1123,11,FRONTUSDT,6333.0,0.6225,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,6333.0,6333.0
1124,12,FRONTUSDT,6773.0,0.6222,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,6773.0,6773.0
1125,13,FRONTUSDT,2369.0,0.6217,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,2369.0,2369.0
1126,14,FRONTUSDT,6459.0,0.6215,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,6459.0,6459.0
1127,15,FRONTUSDT,2642.0,0.6207,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,2642.0,2642.0
1128,16,FRONTUSDT,2498.0,0.6203,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,2498.0,2498.0
1129,17,FRONTUSDT,4200.0,0.6147,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,4200.0,4200.0
1130,18,FRONTUSDT,65.0,0.6142,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,65.0,65.0
1131,19,FRONTUSDT,604.0,0.6118,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,604.0,604.0
1132,20,FRONTUSDT,0.0,0.6112,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,0.0,0.0
1133,21,FRONTUSDT,259.0,0.6106,5319.0,0.62485,0.6233,0.6273,3323.57715,215.57325,259.0,259.0
1134,0,C98USDT,43386.9,0.344,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,43386.9,43386.9
1135,1,C98USDT,48309.0,0.3438,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,48309.0,48309.0
1136,2,C98USDT,26560.1,0.3437,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,26560.1,26560.1
1137,3,C98USDT,21745.3,0.3436,3648.1000000000004,0.34525,0.3444,0.3452,1259.5065250000002,348.529875,21745.3,21745.3
1138,0,MBOXUSDT,443.0,0.3377,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,0.0,0.0
1139,1,MBOXUSDT,2428.8,0.3375,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,0.0,0.0
1140,2,MBOXUSDT,693.6,0.3374,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,693.6,693.6
1141,3,MBOXUSDT,109.4,0.3367,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,109.4,109.4
1142,4,MBOXUSDT,4925.7,0.3357,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,4925.7,4925.7
1143,5,MBOXUSDT,357.6,0.3352,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,357.6,357.6
1144,6,MBOXUSDT,15480.9,0.3349,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,15480.9,15480.9
1145,7,MBOXUSDT,4660.4,0.3331,11510.5,0.33799999999999997,0.3375,0.3383,3890.5489999999995,1147.4424,4660.4,4660.4
1146,0,ATAUSDT,12025.0,0.1373,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,0.0,0.0
1147,1,ATAUSDT,63476.0,0.1369,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,63476.0,63476.0
1148,2,ATAUSDT,11681.0,0.1368,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,11681.0,11681.0
1149,3,ATAUSDT,29313.0,0.1367,400.0,0.13740000000000002,0.1372,0.1374,54.96000000000001,100.30200000000002,29313.0,29313.0
1150,0,AUCTIONUSDT,14.91,27.72,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,0.0,0.0
1151,1,AUCTIONUSDT,683.75,27.7,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,683.75,683.75
1152,2,AUCTIONUSDT,240.05,27.68,11.8,27.761499999999998,27.72,27.75,327.5857,0.0,240.05,240.05
1153,0,BEAMXUSDT,246.0,0.031386,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1154,1,BEAMXUSDT,6618.0,0.031383,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1155,2,BEAMXUSDT,11960.0,0.031382,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1156,3,BEAMXUSDT,0.0,0.031381,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1157,4,BEAMXUSDT,10624.0,0.03138,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1158,5,BEAMXUSDT,4202.0,0.031378,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1159,6,BEAMXUSDT,244.0,0.031377,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1160,7,BEAMXUSDT,243.0,0.031374,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1161,8,BEAMXUSDT,3195.0,0.031372,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1162,9,BEAMXUSDT,4587.0,0.031371,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1163,10,BEAMXUSDT,6372.0,0.031369,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1164,11,BEAMXUSDT,247.0,0.031368,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1165,12,BEAMXUSDT,0.0,0.031367,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1166,13,BEAMXUSDT,4344.0,0.031366,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1167,14,BEAMXUSDT,494.0,0.031365,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1168,15,BEAMXUSDT,0.0,0.031363,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1169,16,BEAMXUSDT,263493.0,0.031362,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1170,17,BEAMXUSDT,0.0,0.031361,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1171,18,BEAMXUSDT,0.0,0.03136,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1172,19,BEAMXUSDT,240.0,0.031359,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1173,20,BEAMXUSDT,0.0,0.031358,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1174,21,BEAMXUSDT,0.0,0.031357,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1175,22,BEAMXUSDT,249.0,0.031356,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1176,23,BEAMXUSDT,0.0,0.031355,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1177,24,BEAMXUSDT,0.0,0.031354,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1178,25,BEAMXUSDT,17605.0,0.031353,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1179,26,BEAMXUSDT,2161.0,0.031352,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1180,27,BEAMXUSDT,10038.0,0.031351,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1181,28,BEAMXUSDT,78252.0,0.031349,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1182,29,BEAMXUSDT,0.0,0.031348,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1183,30,BEAMXUSDT,247.0,0.031347,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1184,31,BEAMXUSDT,0.0,0.031346,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1185,32,BEAMXUSDT,0.0,0.031345,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1186,33,BEAMXUSDT,3112.0,0.031344,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1187,34,BEAMXUSDT,29413.0,0.031343,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1188,35,BEAMXUSDT,0.0,0.031339,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1189,36,BEAMXUSDT,2864.0,0.031336,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1190,37,BEAMXUSDT,245.0,0.031335,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1191,38,BEAMXUSDT,0.0,0.031331,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1192,39,BEAMXUSDT,2864.0,0.031328,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1193,40,BEAMXUSDT,6852.0,0.031327,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1194,41,BEAMXUSDT,48170.0,0.031326,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1195,42,BEAMXUSDT,0.0,0.031324,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1196,43,BEAMXUSDT,89568.0,0.031322,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1197,44,BEAMXUSDT,28889.0,0.031321,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1198,45,BEAMXUSDT,15968.0,0.03132,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1199,46,BEAMXUSDT,0.0,0.031318,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1200,47,BEAMXUSDT,89895.0,0.031317,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1201,48,BEAMXUSDT,0.0,0.031316,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1202,49,BEAMXUSDT,11794.0,0.031315,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1203,50,BEAMXUSDT,199.0,0.031314,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,199.0,199.0
1204,51,BEAMXUSDT,76523.0,0.031313,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,76523.0,76523.0
1205,52,BEAMXUSDT,86790.0,0.031312,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,86790.0,86790.0
1206,53,BEAMXUSDT,58609.0,0.03131,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,58609.0,58609.0
1207,54,BEAMXUSDT,48932.0,0.031308,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,48932.0,48932.0
1208,55,BEAMXUSDT,232.0,0.031306,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,232.0,232.0
1209,56,BEAMXUSDT,41149.0,0.031305,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,41149.0,41149.0
1210,57,BEAMXUSDT,5897.0,0.031304,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,5897.0,5897.0
1211,58,BEAMXUSDT,31365.0,0.031302,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,31365.0,31365.0
1212,59,BEAMXUSDT,92697.0,0.031301,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,92697.0,92697.0
1213,60,BEAMXUSDT,0.0,0.031299,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1214,61,BEAMXUSDT,1450.0,0.031298,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,1450.0,1450.0
1215,62,BEAMXUSDT,99234.0,0.031297,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,99234.0,99234.0
1216,63,BEAMXUSDT,25003.0,0.031295,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,25003.0,25003.0
1217,64,BEAMXUSDT,0.0,0.031294,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1218,65,BEAMXUSDT,0.0,0.031293,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1219,66,BEAMXUSDT,17646.0,0.031291,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,17646.0,17646.0
1220,67,BEAMXUSDT,0.0,0.03129,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,0.0,0.0
1221,68,BEAMXUSDT,67305.0,0.031287,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,67305.0,67305.0
1222,69,BEAMXUSDT,66775.0,0.031286,171278.0,0.031365000000000004,0.031315,0.031387,5372.134470000001,1520.3242800000003,66775.0,66775.0
