,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
81,OGNUSDT,69966,440111551.0176,319880174.09040004,46667795.0,49040701.0,7922271.1987,8307952.1452,8307952.1452,49446,371753676.6368,270196568.40720004,18881360.0,19481993.0,3357577.7414,3468573.3235,3468573.3235,167444.0,0.1724,0.1708,0.1759,28867.3456,20981.2524,5646313.0,2024-02-18,0,528,223294.836,433.81600000000003,,181724.46563500003,52333.90814,21731.374229999998,0.2,2.4,1.0,274.4,0.4,1.0,116.3,0.4,,0.0,,35.5,15.0
79,MDTUSDT,611155,2238425174.185461,1132273431.4870803,46118623.9,46797074.0,3412702.05828,3460287.087481,3460287.087481,454971,1939885180.4939432,981261502.6580403,12863126.9,22128087.9,1062130.760618,1851082.5015140001,1851082.5015140001,650892.3,0.07999,0.07477,0.08076,52064.875077000004,26336.227560000007,366111.0,2024-02-18,0,2745,661220.855775,31518.723165299998,,227331.42798280003,61555.543977559995,10151.204943980001,0.2,1.9,1.0,65.5,0.5,0.6,20.4,31.5,,0.5,,5.2,1.6
20,FTMUSDT,177577,2326782708.82785,1848295920.86685,45865758.0,46558707.0,17945195.0573,18203374.7882,18203374.7882,165795,2231156369.5888996,1772334477.5949,34724060.0,40836775.0,13957374.0044,16540273.7581,16540273.7581,235651.0,0.39744999999999997,0.3933,0.4009,93659.48994999999,74399.06294999999,2517993.0,2024-02-18,0,498,579854.0295,18662.627027,35.142712,480960.70719999995,368195.4972472,109630.2141971,0.2,1.1,1.0,191.6,0.9,0.8,149.0,18.7,0.0,0.1,0.0,30.9,24.1
74,KNCUSDT,238927,602165573.6318101,394930305.36222,2359943.2,2381005.5,1529600.98771,1542716.8815900001,1542716.8815900001,174457,509674020.28362006,334269717.96444,3011258.6,3091570.0,2032836.4228400001,2089341.13434,2089341.13434,30767.4,0.66405,0.6532,0.669,20431.09197,13399.73214,564080.0,2024-02-18,0,599,154986.56932,32.202999999999996,122.42623999999999,127212.4257525,53290.52465,11137.801658999997,0.2,0.7,1.0,74.9,1.4,1.0,99.5,0.0,0.1,0.0,0.0,9.9,13.1
46,XRPUSDT,200812,24514648230.3723,17175324261.9504,312927464.0,358580464.0,165813101.1025,188645305.8601,188645305.8601,172282,22734332648.0127,15928008896.5296,125353187.0,133454409.0,67717879.3895,72343275.0188,72343275.0188,1739067.0,0.5343,0.5319,0.5377,929183.4981,650999.6688,16540825.0,2024-02-18,0,1168,4749385.6886,66008.92407,20.503260000000004,4806835.838299999,931452.2922840001,235813.983773,0.2,2.6,0.9,178.5,0.4,0.9,72.9,66.0,0.0,0.1,0.0,34.9,14.3
73,KAVAUSDT,48416,1742413175.65504,1103948960.6655998,67179764.5,67734608.8,51221468.232,51622570.6572,51622570.6572,35139,1438021249.7862399,911093927.8335998,34914783.2,35011358.3,27781372.9221,27862615.4754,27862615.4754,170865.4,0.7712,0.767,0.792,131771.39648,83487.02719999998,725547.5,2024-02-18,0,777,1145762.8553,21.409390000000002,930.0649500000001,609789.32704,70173.988252,14574.266124000002,0.2,1.9,1.0,388.7,0.5,1.0,210.8,0.0,0.9,0.0,0.1,44.7,24.2
32,OMGUSDT,10214,169139381.23406997,53948317.93610998,1530355.8,1541800.0,1055179.9533,1062671.7458,1062671.7458,7421,139291255.13393998,44428026.53561999,3886256.3,3907814.5,2773810.067,2789852.7761999997,2789852.7761999997,41000.1,0.7013499999999999,0.694,0.711,28755.420134999997,9171.764354999998,295708.60000000003,2024-02-18,0,171,78358.54419999999,320.45777000000004,65.51965,118502.82190950001,59037.165742000005,21372.103070999998,0.2,0.4,1.0,36.7,2.6,1.0,96.5,0.3,0.1,0.0,0.0,13.5,35.4
56,CHZUSDT,506604,3883923497.7576,4654822864.5864,617615165.0,641464847.0,75292961.86809,78111346.62065,78111346.62065,433848,3576522823.9136,4286407862.0703998,13423958.0,17889504.0,1729010.44569,2332803.34285,2332803.34285,774629.0,0.1276,0.12401,0.12808,98842.6604,118461.4156,8308725.0,2024-02-18,0,1250,1041456.42264,53422.21493,317.67141999999996,573627.0971675,104137.20956399999,49597.90858199999,0.2,33.5,1.0,761.7,0.0,0.7,17.5,53.4,0.3,0.5,0.0,72.3,1.7
98,AAVEUSDT,2775498,17199504942.049927,13932407761.032188,252322.356,268217.087,24099113.66794,25547096.53653,25547096.53653,1626423,13354238595.525942,10817561207.596363,219444.402,231048.614,22466695.22771,23722886.66255,23722886.66255,1834.454,98.09700000000001,96.3,101.0,179954.434038,145771.55341800002,783587.0,2024-02-18,0,4387,2579215.8456,22276.4526,35658.7677,1010509.9657388501,117821.6978,64454.03908,0.2,1.1,0.9,133.9,0.9,0.9,124.8,22.3,35.7,0.2,0.6,9.3,8.7
61,CVCUSDT,14379,81940616.72555,33932313.29235,23251061.0,23289225.0,2579694.523,2583737.418,2583737.418,7770,55001057.1748,22776410.2596,12247283.0,12375099.0,1408367.2748,1423687.3805,1423687.3805,115093.0,0.11335,0.1118,0.1141,13045.79155,5402.37435,2162555.0,2024-02-18,0,123,88859.5242,,,60790.544980000006,,,0.2,1.8,1.0,197.7,0.6,1.0,108.0,,,,,29.0,15.8
63,DGBUSDT,15384,84799357.56591749,65273240.62302999,472180240.5,495052367.4,4533193.970947,4741940.864366,4741940.864366,9468,65506453.7196375,50422770.15694999,109556964.8,122971582.0,1105260.814516,1245311.882473,1245311.882473,1386024.3,0.009774999999999999,0.00969,0.00996,13548.387532499999,10428.701169999998,55112.0,2024-02-18,0,117,46201.778021,3813.9851700000004,,78362.97452083998,22833.064946000002,4716.538025,0.2,3.8,1.0,334.6,0.3,0.9,81.6,3.8,,0.2,,98.1,23.9
62,DATAUSDT,252376,862547193.0609931,674648832.110676,39213964.7,40986631.3,2793578.79508,2914083.955829,2914083.955829,148501,648179367.332409,506979162.0527881,31316977.1,40249199.6,2374044.305413,3082349.158073,3082349.158073,530940.3,0.07411,0.07203,0.07483,39347.985633000004,30776.371156000005,69229.0,2024-02-18,0,1377,253626.588218,,,221294.81563105,,,0.2,0.9,1.0,71.0,1.1,0.8,60.3,,,,,11.0,9.4
229,LAZIOUSDT,14404,57807104.372925006,22977276.241425004,818613.01,824630.27,2224041.55113,2239404.95601,2239404.95601,10427,50520806.97286501,20081105.088165004,963521.27,1157267.44,2741930.19897,3309230.51168,3309230.51168,4520.03,2.7415000000000003,2.729,2.794,12391.662245000001,4925.461145000001,106017.0,2024-02-18,0,181,74027.08758,,,142802.440377,,,0.1,0.7,1.0,179.5,1.5,0.8,221.3,,,,,30.0,37.0
36,QTUMUSDT,76152,152595852.58815,44475434.235750005,1754264.7,1754336.4,5587696.4903,5587913.2324,5587913.2324,52566,124997514.8081,36431650.3705,596528.9,598525.5,1950113.8968,1957018.3449,1957018.3449,3230.3,3.2155,3.201,3.259,10387.02965,3027.39325,141265.7,2024-02-18,0,232,36993.6206,85.5984,,162202.590555,53732.61974000001,29486.245010000002,0.1,2.9,1.0,537.9,0.4,1.0,187.7,0.1,,0.0,,151.0,52.7
254,API3USDT,239915,2418436570.1672406,2184123089.7829204,4096227.64,4131039.57,15335453.51945,15459797.47848,15459797.47848,155559,1957228186.3436403,1767599500.6441202,1027470.77,1118235.13,4017256.33241,4391260.22865,4391260.22865,20551.09,3.8760000000000003,3.76,3.886,79656.02484000001,71938.44372000001,865964.0,2024-02-18,0,970,693258.83447,44303.240809999996,,613873.1819755,120126.27298400001,169944.21721600002,0.1,3.5,1.0,192.5,0.3,0.9,50.4,44.3,,0.4,,22.1,5.8
255,ASTRUSDT,59404,1303176577.1275501,761917300.3571849,404790206.2,405836560.5,63651649.795600004,63808745.503520004,63808745.503520004,52620,1217493578.4280503,711821741.3965349,223879757.9,235650050.2,36078332.51441,38069307.07382,38069307.07382,556779.0,0.15865,0.1581,0.1603,88332.98835000001,51644.90614499999,584370.0,2024-02-18,0,363,432386.2682,7689.0114923,,638790.5033080002,70236.85027129999,132817.99511420997,0.1,1.7,1.0,720.6,0.6,0.9,408.4,7.7,,0.1,,147.2,83.4
256,BICOUSDT,104483,168918921.781625,79276434.132875,9742101.86,9755742.6,3829789.556584,3834914.815762,3834914.815762,58485,121787853.591325,57157047.011575,4215507.6,4467270.4799999995,1729268.111677,1836306.722677,1836306.722677,24476.170000000002,0.39949999999999997,0.3961,0.4055,9778.229915,4589.084465,192721.0,2024-02-18,0,414,83557.112971,19.27048,,93868.39013440002,76602.18012378001,6380.900623760001,0.1,2.1,1.0,391.7,0.5,0.9,176.8,0.0,,0.0,,45.8,20.7
223,GHSTUSDT,7010,23556181.9864,16990738.3576,2133689.0,2139171.1,2208245.5086,2213673.5107,2213673.5107,4474,16120977.8266,11627831.5594,4371214.4,5333828.6,4734916.6202,5805606.9236,5805606.9236,5416.3,1.0495,1.045,1.062,5684.40685,4100.08165,49549.0,2024-02-18,0,170,41142.5425,,,83131.51513,,,0.1,0.4,1.0,388.5,2.6,0.8,833.0,,,,,53.7,115.1
257,BIFIUSDT,21494,17245447.535540003,16282107.27381,4588.381,4687.144,1556508.4133,1588554.6451,1588554.6451,10838,11550322.946936004,10905115.502604,7511.081,9796.243,2655332.817,3483314.2955,3483314.2955,7.2860000000000005,343.28200000000004,341.4,345.5,2501.1526520000007,2361.436878,57493.0,2024-02-18,0,73,12846.1435,,,43442.497966799994,,,0.1,0.5,1.0,622.3,2.2,0.8,1061.6,,,,,121.2,206.7
35,ONTUSDT,113611,349559651.5632,270727096.7592,64705307.0,65113619.0,16575872.0343,16675029.2118,16675029.2118,74032,292308412.61439997,226387134.64639997,43426597.0,43928994.0,11498415.2492,11639940.8783,11639940.8783,74672.0,0.2623,0.258,0.2627,19586.4656,15169.333599999998,1389067.0,2024-02-18,0,183,59986.8354,5747.0649300000005,5.1402,232644.16576499995,104989.63352999999,86582.728515,0.1,1.4,1.0,846.3,0.7,1.0,587.1,5.7,0.0,0.1,0.0,276.3,191.7
259,CITYUSDT,25132,41822919.28348501,15049644.68094,1600455.64,1600599.69,5027387.43802,5027822.61307,5027822.61307,14501,37526299.918110006,13503540.394439999,1085746.05,1295618.67,3560949.28015,4267215.91482,4267215.91482,2357.59,3.1695,3.165,3.215,7472.381505000001,2688.87702,107110.0,2024-02-18,0,108,31508.5075,,,69020.35391799998,,,0.1,1.2,1.0,672.8,0.8,0.8,476.5,,,,,159.6,113.0
37,TFUELUSDT,42197,58725155.56901,47185391.87439,63984072.0,64164679.0,3025962.31038,3034005.99826,3034005.99826,28559,49333535.45792,39639268.39488,17048050.0,17776788.0,843593.39089,880681.39612,880681.39612,164159.0,0.047915,0.04775,0.04869,7865.6784849999995,6320.036415,3149507.0,2024-02-18,0,88,34259.02064,,,98601.66304050002,,,0.1,3.4,1.0,384.7,0.3,1.0,107.2,,,,,88.3,24.6
262,FLUXUSDT,153195,302421228.86883,84017300.24246798,3604506.65,3624966.84,3114739.799195,3131563.592263,3131563.592263,62346,184750968.3360675,51326679.79307299,1052598.56,1201705.53,947027.661453,1089236.096939,1089236.096939,22056.15,0.87245,0.8694,0.8903,19242.8880675,5345.972272999999,200279.0,2024-02-18,0,477,156500.896323,,,154175.92605135002,,,0.1,2.9,1.0,161.9,0.3,0.9,49.2,,,,,19.9,6.1
33,ONEUSDT,69736,177028744.47426,61048668.91376401,425999936.2,434111176.0,7553628.056929,7690997.145644,7690997.145644,36292,126436927.06656,43601993.121984005,43576468.1,45166011.9,820310.418763,851152.252994,851152.252994,662106.0,0.01839,0.01789,0.0185,12176.12934,4198.9592760000005,9194520.2,2024-02-18,0,355,120937.091295,668.85979,57.63684000000001,127121.44031535,52710.351022,11765.226141000001,0.1,9.0,1.0,620.4,0.1,1.0,67.4,0.7,0.1,0.0,0.0,62.5,6.8
54,BNTUSDT,136605,237091656.511395,51858388.692495,2509362.7,2521990.5,1886198.84524,1895212.06271,1895212.06271,105305,197389561.216365,43174461.472065,2181195.0,2385023.8,1699358.0749599999,1864113.5521,1864113.5521,15746.1,0.76545,0.7552,0.7709,12052.852245,2636.286345,1608208.0,2024-02-18,0,207,62428.5313,1202.7456376,,193847.831358,39180.762706839996,6435.59935636,0.1,1.0,1.0,156.5,1.0,0.9,141.0,1.2,,0.0,,30.2,27.2
264,GALUSDT,146599,809530787.5701301,167412306.37275,2494631.446,2542294.928,7237726.076681,7367963.918518,7367963.918518,96158,666461608.11045,137825363.32875,1377023.273,1465202.302,4164642.21306,4442474.439039,4442474.439039,11858.585000000001,2.934,2.915,3.015,34793.088390000004,7195.26825,269798.0,2024-02-18,0,590,322981.361201,5631.0093799999995,,444551.35331429995,59073.16183,28093.566859000002,0.1,1.7,1.0,208.0,0.6,0.9,119.7,5.6,,0.1,,22.4,12.9
55,CHRUSDT,177019,546622233.0975,436730462.36999995,18838921.0,19632441.0,7450496.0711,7746112.0207,7746112.0207,114495,408123040.60499996,326074852.85999995,9407051.0,9757871.0,3945893.281,4099419.0716,4099419.0716,60123.0,0.4075,0.4012,0.4154,24500.122499999998,19574.67,261941.0,2024-02-18,0,665,212837.4775,1706.3730999999998,,370938.04981999996,98323.4599,63098.94732,0.1,1.9,1.0,304.1,0.5,1.0,161.1,1.7,,0.0,,35.0,18.5
58,COTIUSDT,260084,535888520.1208001,121585044.70419998,31410425.0,34031732.0,2980032.76992,3216067.18816,3216067.18816,221982,496852600.9304001,112728381.7946,5793412.0,6903424.0,581148.77135,695873.3351,695873.3351,198572.0,0.0979,0.09553,0.099,19440.198800000002,4410.6887,3226684.0,2024-02-18,0,862,167724.54856,59.728100000000005,455.03069999999997,352843.6768029999,63421.77998199999,94402.31353399999,0.1,4.6,0.9,153.3,0.2,0.8,29.9,0.1,0.5,0.0,0.0,17.8,3.5
253,APEUSDT,67673,2078336334.8163,815719276.8263999,28931314.2,29230556.33,47682609.89183,48148140.36033,48148140.36033,54717,1866719888.48085,732662645.5788,10196463.65,10579534.9,17246814.21069,17924352.49731,17924352.49731,73434.14,1.6724999999999999,1.655,1.685,122818.59915,48204.661199999995,1553885.0,2024-02-18,0,821,758487.54452,16382.751800000002,1965.833,926023.3932785001,266757.70158,81870.69928,0.1,2.7,1.0,388.2,0.4,1.0,140.4,16.4,2.0,0.1,0.0,62.9,22.7
251,ALPINEUSDT,10629,74055026.3963,80325545.6414,1442068.24,1452331.81,3160773.21155,3182261.58304,3182261.58304,6493,59816516.33357,64881407.06545999,1716912.12,1987599.06,3904995.01649,4539947.01104,4539947.01104,8316.86,2.2205,2.204,2.237,18467.58763,20031.308139999997,179172.0,2024-02-18,0,125,61584.655960000004,,,147819.93926200006,,,0.1,0.7,1.0,171.2,1.4,0.9,211.5,,,,,51.3,63.4
47,ZECUSDT,56309,415764801.39578396,325540915.56496614,406892.149,408965.25,10922424.28773,10974347.3486,10974347.3486,40687,331083482.24772,259236038.2060301,66704.178,67618.321,1843776.2395,1870271.34528,1870271.34528,1349.136,27.1015,26.98,27.55,36563.609304,28629.04894600001,189312.0,2024-02-18,0,242,160485.88258,2575.71955,755.6877900000001,341670.58299255,123340.347224,67508.216932,0.1,5.9,1.0,298.7,0.2,1.0,50.4,2.6,0.8,0.0,0.0,68.1,11.5
225,GTCUSDT,36568,298895101.151,185661828.34525,4469761.8,4482194.0,6501980.2654,6518780.4753,6518780.4753,23314,246799635.97000003,153302183.5175,1251019.6,1273572.5,1906354.1039,1941864.8314999999,1941864.8314999999,20484.4,1.4675,1.461,1.507,30060.857000000004,18672.61675,533690.0,2024-02-18,0,445,190570.524,,,234087.01252499997,57255.586079999994,24140.721080000003,0.1,3.4,1.0,216.3,0.3,1.0,63.4,,,,,34.1,10.0
232,MINAUSDT,523006,3502206064.2079997,3037911926.7679987,9553815.4,9711954.9,11806977.94553,11989883.74173,11989883.74173,449917,3274697319.7425,2840564450.467499,2328449.4,3139129.3,2988327.7091,4073635.50753,4073635.50753,65421.1,1.255,1.242,1.2717,82103.48049999999,71218.86549999997,274008.0,2024-02-18,0,1078,435955.20617,12297.1299786,6.368325500000001,902283.8555549998,144614.1961465,60062.72763578,0.1,2.9,1.0,143.8,0.3,0.7,36.4,12.3,0.0,0.1,0.0,27.1,6.9
234,MOVRUSDT,673697,1786857425.014692,949606782.4984599,322644.785,324801.258,6963325.6391590005,7006798.431372,7006798.431372,569082,1751937883.113312,931049155.36656,98183.747,158422.783,2226310.392925,3646984.158979,3646984.158979,2044.842,21.753999999999998,21.7,22.277,44483.492868,23640.28934,181877.0,2024-02-18,0,2103,319461.797477,9913.09367416,,659391.9065410501,128626.27922180199,88914.238600903,0.1,1.9,1.0,156.5,0.5,0.6,50.0,9.9,,0.1,,21.8,7.0
228,KLAYUSDT,64319,378564979.30784,235648793.09244007,20968328.1,21450792.9,4579503.41266,4680826.71723,4680826.71723,42069,313821355.71072,195347239.60752004,10994623.2,11159361.0,2468786.64559,2507249.99418,2507249.99418,125828.8,0.2197,0.2194,0.2229,27644.58736,17208.178260000004,240774.0,2024-02-18,0,746,297138.62687,,,226386.17833950004,117152.132578,27722.920367000002,0.1,1.9,1.0,165.7,0.5,1.0,89.3,,,,,15.4,8.3
51,ARPAUSDT,175654,476068286.58012,416049454.2244559,66151399.199999996,66696419.2,4273123.501817,4305908.128503,4305908.128503,134662,409367899.18056,357758111.2461279,45086363.2,45848280.9,3018099.882616,3071056.692991,3071056.692991,318174.0,0.06547,0.06485,0.06643,20830.85178,18204.666763999994,5713680.3,2024-02-18,0,560,99423.462106,3376.1000000000004,,286565.49452525,61774.090670000005,19127.659582,0.1,1.4,1.0,205.1,0.7,1.0,144.9,3.4,,0.1,,43.0,30.4
52,BANDUSDT,61873,264884603.6925,154554078.23999998,3920595.9,3922816.3,7832438.5714,7836689.0134,7836689.0134,46904,235091599.6275,137170545.12,834335.9,877506.0,1730767.9532,1825206.8087,1825206.8087,8873.7,2.025,2.008,2.056,17969.2425,10484.64,335795.0,2024-02-18,0,254,97781.2553,503.28024000000005,614.3328,185760.83069499998,89472.433632,30077.056851,0.1,4.3,1.0,435.9,0.2,0.9,96.3,0.5,0.6,0.0,0.0,80.1,17.7
236,PIVXUSDT,34823,37106944.2828,17546738.6745,2808802.0,2826162.0,955092.728,960671.8525,960671.8525,20574,28073113.8576,13274916.654,15280472.0,15812008.0,5412959.8431,5607236.9593,5607236.9593,13048.0,0.34635,0.3424,0.3489,4519.1748,2136.9795,0.0,2024-02-18,0,121,35337.3012,,,62889.15592999999,,,0.1,0.2,1.0,211.3,5.8,1.0,1197.8,,,,,27.0,153.2
45,XLMUSDT,19216,370632121.3044,221954736.98160002,251803360.0,252710492.0,28753701.8802,28852221.5245,28852221.5245,19599,352091665.37955004,210851700.3537,105918585.0,106066146.0,12378069.7102,12396117.4287,12396117.4287,383609.0,0.11535000000000001,0.1146,0.1164,44249.29815,26498.8941,5950513.0,2024-02-18,0,270,251161.5855,1799.18163,25.05395,317495.892375,110957.09506,16015.072193,0.1,2.3,1.0,649.8,0.4,1.0,279.7,1.8,0.0,0.0,0.0,114.5,49.3
44,WINUSDT,15112,35394124.90608645,32352432.69202875,33764065874.0,34890383493.0,4087803.0889658,4217760.8781978,4217760.8781978,11554,31680202.823652603,28957676.796405002,26741899865.0,27716484526.0,3338831.5774028,3465925.2004977,3465925.2004977,51906559.0,0.00012315,0.0001219,0.000124,6392.292740850001,5842.95334875,917530992.0,2024-02-18,0,97,30054.1760337,,,110099.90367244999,,,0.1,1.2,1.0,639.5,0.8,1.0,522.3,,,,,136.0,111.1
239,RADUSDT,60070,467264378.0416001,376984239.35040003,1881053.4,1910059.4,3650365.1268,3703645.8483,3703645.8483,33338,338216049.29100007,272869334.9415,1350657.0,1883789.6,2747425.3175,3881389.8741,3881389.8741,17596.4,1.9805000000000001,1.952,2.004,34849.67020000001,28116.3663,216916.0,2024-02-18,0,531,309568.5699,,,261623.7475,74307.8411018,34110.5670831,0.1,1.0,1.0,104.7,1.0,0.7,78.8,,,,,11.8,8.9
42,VITEUSDT,24131,41598809.470592,21698573.505152,96795986.7,98861449.7,2231578.345806,2276956.789968,2276956.789968,18393,37753237.076984,19692664.290104,124480377.5,134211368.2,3009149.343303,3251894.14462,3251894.14462,308964.7,0.02344,0.02322,0.02376,7242.132568,3777.606808,3692114.3,2024-02-18,0,100,33459.337175,,,84745.3965048,,,0.1,0.7,1.0,308.1,1.4,0.9,415.5,,,,,66.7,89.9
41,VETUSDT,157996,1193503257.69192,741765385.484676,231150429.3,240282074.9,10037702.751745,10412735.65532,10412735.65532,142660,1141775873.7134402,709616681.516232,209246048.3,219122028.1,9357479.233636,9822056.883024,9822056.883024,1180908.0,0.04438,0.04361,0.04446,52408.69704000001,32572.141811999998,22940713.2,2024-02-18,0,620,422036.443273,15781.577043,,478013.9592064999,171701.213022,368280.2090593999,0.1,1.1,1.0,191.5,0.9,1.0,178.5,15.8,,0.1,,23.8,22.2
243,SYSUSDT,8229,17300847.293,6759209.340100002,67220677.0,67266698.0,9363964.2182,9369991.7028,9369991.7028,5804,15135658.857000003,5913299.214900001,12947133.0,14988625.0,1863994.3519,2169447.6171999997,2169447.6171999997,29420.0,0.14045000000000002,0.1401,0.1422,4132.039000000001,1614.3323000000003,51887.0,2024-02-18,0,57,23329.148699999998,,,68801.338545,,,0.1,4.3,1.0,2266.2,0.2,0.9,451.1,,,,,401.4,79.9
266,GMTUSDT,85194,1304150569.846025,687843707.6882249,157827424.9,157873278.5,40634841.86315,40645957.84786,40645957.84786,65297,1139369629.7411451,600933855.8515049,126051626.9,126770301.8,33241212.41417,33440690.7988,33440690.7988,280765.7,0.26015,0.2587,0.2625,73041.196855,38523.870494999996,334698.0,2024-02-18,0,465,491876.85826,22618.12874,,1225754.8698014999,424432.14772599994,284015.521596,0.1,1.2,1.0,556.3,0.8,1.0,455.1,22.6,,0.1,,82.6,67.6
244,VIDTUSDT,30330,145835611.01623,132174767.32107,68034496.0,68906052.0,2444449.61034,2474104.56598,2474104.56598,38350,188569125.046645,170905309.432305,89188287.0,105096582.0,3352822.46998,3970818.26509,3970818.26509,566183.0,0.036515,0.03628,0.03692,20674.172244999998,18737.562705,90162.0,2024-02-18,0,342,104373.4837,,,140503.88322649998,,,0.1,0.6,1.0,118.2,1.6,0.8,162.2,,,,,23.4,32.1
245,WAXPUSDT,105164,282179080.11188,196424085.92086,46978030.0,47347789.0,2898986.44621,2920458.18191,2920458.18191,63660,209141653.45864,145582932.98108,55597401.0,55895148.0,3539304.38868,3559030.6890600002,3559030.6890600002,276934.0,0.06229,0.0622,0.06322,17250.21886,12007.83017,354669.0,2024-02-18,0,711,126060.73615,71.5065678,,186120.21274699998,44503.758756740004,5235.85172091,0.1,0.8,1.0,168.1,1.2,1.0,205.2,0.1,,0.0,,23.0,28.1
247,YGGUSDT,218965,1041355426.5335002,419571894.19350004,26711235.7,26769463.7,13566687.11719,13594543.73709,13594543.73709,205116,1001276303.4157002,403423638.58770007,29160523.8,29288376.3,15282655.66188,15353739.30477,15353739.30477,75740.6,0.51475,0.5094,0.5192,38987.47385000001,15708.419850000002,2953850.0,2024-02-18,0,643,334052.64212000003,,903.5313675000001,364088.83890399995,132051.50022904,43596.10656845,0.1,0.9,1.0,348.0,1.1,1.0,392.0,,0.9,,0.0,40.6,45.7
248,ACAUSDT,11408,87775113.8486376,55496496.662817605,57105986.73,58359908.75,5616865.61472,5732821.058332,5732821.058332,8577,70064097.1617972,44298568.9660072,27605488.31,54684021.43,2833002.554971,5708299.041298,5708299.041298,190923.81,0.09964,0.0989,0.1009,19023.6484284,12027.8492984,226631.0,2024-02-18,0,235,119419.56230599999,,,180072.98266503,,,0.1,1.0,1.0,295.3,1.0,0.5,148.9,,,,,47.0,23.7
39,TRXUSDT,67577,2576194234.9270396,1122852812.5079699,107601072.0,107767648.8,14873879.558341,14895817.43844,14895817.43844,57305,2235767095.3508797,974475191.7739649,93706319.0,97513349.1,13061244.682427,13626712.857299,13626712.857299,1487158.4,0.13865,0.13846,0.13907,206194.51215999998,89871.36325499999,15848126.7,2024-02-18,0,560,795153.761868,1052.25631,496.15666,1487121.8884495,103759.51959,99489.025568,0.1,1.1,1.0,72.1,0.9,1.0,63.3,1.1,0.5,0.0,0.0,18.7,16.4
38,THETAUSDT,52032,369327037.35104996,361331280.5913,22266042.7,22383993.2,26133027.4804,26263813.0579,26263813.0579,33582,321050738.663,314100141.078,5800160.5,5824273.7,7031621.9265,7062188.0833,7062188.0833,24965.9,1.1885,1.181,1.206,29671.972149999998,29029.5879,417689.5,2024-02-18,0,315,220714.4667,4999.918919999999,1457.08752,199450.0145,73493.78709200001,20531.89823,0.1,3.7,1.0,880.7,0.3,1.0,237.0,5.0,1.5,0.1,0.1,118.4,31.9
100,ALPHAUSDT,33445,83024293.0255,10178717.05625,26350401.0,26539700.0,3244754.1394,3266641.5931,3266641.5931,25587,67270142.4978,8247269.8275,49922901.0,50831426.0,6435441.189,6558081.1546,6558081.1546,63418.0,0.12655,0.1241,0.128,8025.5479,983.92625,89902.0,2024-02-18,0,43,28631.8671,1025.80284,517.0125,151465.77450300002,77336.874748,20928.570263999998,0.1,0.5,1.0,404.3,2.0,1.0,801.9,1.0,0.5,0.0,0.0,113.3,224.8
31,NULSUSDT,27906,48231272.160000004,0.0,8268603.0,8353195.0,2263951.3097,2285872.0765,2285872.0765,11299,28805014.080000002,0.0,11688388.0,12150810.0,3346935.6381,3484941.56,3484941.56,28920.0,0.28200000000000003,0.2749,0.2822,8155.4400000000005,0.0,272304.0,2024-02-18,0,136,51111.7662,,,123206.67679000001,,,0.1,0.7,1.0,277.6,1.5,1.0,410.4,,,,,44.3,65.5
267,HIGHUSDT,60046,436853821.252635,274430096.843355,6246019.135,6417214.758,10169568.699184,10433435.449525,10433435.449525,54089,411724925.026245,258644209.002885,3921369.732,4154288.103,6691075.791087,7104495.921609,7104495.921609,18541.069,1.665,1.643,1.689,30870.879885,19392.982605,608332.0,2024-02-18,0,384,213631.714399,1871.8621125,,301282.04464895,74089.88980692,22072.337273570003,0.1,1.5,1.0,329.4,0.7,0.9,216.7,1.9,,0.0,,47.6,31.3
30,NEOUSDT,21822,232437250.94727004,106201271.59254001,587489.91,594327.56,7208964.4676,7288279.4786,7288279.4786,18763,219753016.89834002,100405807.31268002,626162.08,634873.92,7882044.6129,7996139.7064,7996139.7064,2160.59,12.3855,12.33,12.53,26759.987445000002,12226.717890000002,256301.0,2024-02-18,0,335,188480.5684,,,359942.6817540001,140949.801058,34182.805329999996,0.1,0.9,1.0,269.4,1.1,1.0,294.5,,,,,38.2,41.8
303,CYBERUSDT,285463,1085094025.6406,470132350.9121,2015995.29,2099414.27,17033756.21335,17701097.05373,17701097.05373,215129,908368010.2535999,393563302.4076,823828.39,824937.92,7184627.52471,7194849.63897,7194849.63897,4317.62,8.59,8.509,8.661,37088.3558,16069.0553,7345458.0,2024-02-18,0,305,131124.40619,391.86983939999993,,392822.46232449997,97953.92594605999,42673.72104700001,0.1,2.5,1.0,459.3,0.4,1.0,193.7,0.4,,0.0,,129.9,54.8
