,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
102,AXSUSDT,13731,558680948.0128801,171313538.12496004,3458184.11,3473063.64,26599484.4441,26707757.5557,26707757.5557,11951,512437715.78398,157133545.49116004,4084896.79,4136575.99,32187911.792,32612866.4844,32612866.4844,10024.09,7.819000000000001,7.73,7.84,78378.35971,24033.885820000003,435338.0,2024-02-18,0,199,273662.4861,396.74787000000003,31.49712,504189.682136,325383.578736,83333.208963,0.2,0.8,1.0,339.4,1.2,1.0,410.7,0.4,0.0,0.0,0.0,97.2,117.6
234,PHAUSDT,9616,83060945.96624999,34175605.551249996,21736986.0,22656026.0,2755433.044,2866082.5198,2866082.5198,5603,70702323.68744999,29090623.73165,27421118.0,37583772.0,3621335.7198,5022071.4754,5022071.4754,164493.0,0.12865,0.1281,0.1303,21162.024449999997,8707.16065,159021.0,2024-02-18,0,149,99811.8003,,,93418.18628499999,,,0.2,0.6,1.0,130.2,1.8,0.7,171.1,,,,,27.6,36.3
212,DFUSDT,42666,170148277.22640002,103509879.3072,54240444.0,55168786.0,2390917.07458,2429900.771,2429900.771,31094,162112839.5964,98621512.56719999,120033255.0,137613629.0,5501400.18245,6334012.91241,6334012.91241,381007.0,0.0444,0.04429,0.045,16916.7108,10291.2984,76036.0,2024-02-18,0,260,74496.12831,,,68802.8476225,,,0.2,0.4,1.0,141.3,2.6,0.9,325.2,,,,,32.1,73.8
159,CFXUSDT,69547,2118985888.4028003,580158412.8840001,194482675.0,195420377.0,44955409.2092,45161171.9737,45161171.9737,56507,1941571649.5732002,531584062.396,52930626.0,56213000.0,12591518.2253,13407857.4167,13407857.4167,612658.0,0.23620000000000002,0.2321,0.2368,144709.81960000002,39620.188,1083117.0,2024-02-18,0,431,695921.2127,2384.1106185000003,122.48825599999999,741311.81559,256882.09033408,177690.02834574002,0.2,3.4,1.0,310.7,0.3,0.9,87.0,2.4,0.1,0.0,0.0,64.6,18.1
160,CKBUSDT,761459,5955732692.310374,6125905978.675665,382410330.0,771334224.0,3996090.655303,7883149.791145,7883149.791145,470027,4811553983.559375,4949034625.523625,384358067.0,452333200.0,4340219.626603,5144416.949483,5144416.949483,12455175.0,0.010905,0.010539,0.011138,135823.683375,139704.576585,72023.0,2024-02-18,0,6424,1957600.165427,,9301.2571451,801029.8033931002,106769.94310968,154905.72767385002,0.2,1.5,0.5,29.4,0.7,0.8,32.0,,9.3,,0.1,2.0,2.2
97,AAVEUSDT,797722,6892402199.187486,5145359596.749592,86298.16,89967.093,7736704.48147,8048261.8301,8048261.8301,478589,5632117093.724902,4204523604.5033875,123800.872,125014.888,12109050.98742,12232729.784020001,12232729.784020001,1696.468,93.4685,89.85,96.83,158566.319258,118373.92957300002,783587.0,2024-02-18,0,1156,1031299.16944,2437.6936,24094.3442,1010509.9657388501,117821.6978,64454.03908,0.2,0.7,1.0,48.8,1.5,1.0,76.4,2.4,24.1,0.0,0.4,7.5,11.7
54,CHRUSDT,120084,1064922857.4672,816357410.5716001,16134008.0,16579465.0,6499291.5193,6669777.3792,6669777.3792,71299,747866840.868,573305975.529,15677965.0,17452951.0,6527849.2775,7303915.7361,7303915.7361,150588.0,0.4101,0.4066,0.4121,61756.1388,47341.5339,261941.0,2024-02-18,0,631,281944.36819999997,523.5930000000001,185.54590000000002,370938.04981999996,98323.4599,63098.94732,0.2,0.9,1.0,105.2,1.1,0.9,105.7,0.5,0.2,0.0,0.0,23.1,23.2
325,QKCUSDT,81490,119311284.50444001,1223039.51,68646079.0,118442979.0,737261.15583,1244196.789812,1244196.789812,48522,81877280.34102,839309.9550000001,90197887.0,109742908.0,1027395.516133,1258170.418768,1258170.418768,1073084.0,0.011015,0.010835,0.011186,11820.020260000001,121.165,64483.0,2024-02-18,0,108,31557.220848,,,69588.201021,,,0.2,1.0,0.6,62.4,1.0,0.8,86.9,,,,,23.4,32.6
59,CTXCUSDT,113611,458948528.53919995,230633554.13279998,3877694.0,3992790.0,2331868.187,2397973.1887,2397973.1887,63119,311039423.9736,156305388.00239998,2926891.0,3063204.0,1829834.5371,1918971.9072,1918971.9072,52851.0,0.6075999999999999,0.6055,0.6183,32112.267599999996,16137.248399999999,849446.0,2024-02-18,0,936,214487.5824,,,161909.67292999997,,,0.2,1.2,1.0,72.6,0.8,1.0,57.0,,,,,10.9,8.5
70,IOTXUSDT,277152,1618625666.71185,1299550174.1059,92951252.0,94800512.0,5233331.87494,5332340.41576,5332340.41576,201132,1413380557.00512,1134764502.19968,55887470.0,56103469.0,3248811.85576,3262131.99421,3262131.99421,1021101.0,0.05699,0.05651,0.05786,58192.54599,46721.19986,10030200.0,2024-02-18,0,712,423832.26839,394.34962,,362119.2197335,105001.414662,35750.602703000004,0.2,1.6,1.0,89.9,0.6,1.0,55.8,0.4,,0.0,,12.3,7.7
306,GMXUSDT,158716,867790645.16305,460261044.6447101,129593.242,131761.863,5872818.49922,5965873.5361,5965873.5361,120419,808416482.3257251,428770022.74359506,56990.079,58979.351,2691904.47224,2790827.10256,2790827.10256,1019.515,45.965,45.44,46.88,46862.006975000004,24854.792345000005,424661.0,2024-02-18,0,229,234322.58338,420.62523711,337.18856368,303761.65298375,67617.843959196,15184.876727195999,0.2,2.1,1.0,125.3,0.5,1.0,57.4,0.4,0.3,0.0,0.0,25.1,11.5
314,LQTYUSDT,17743,339993209.862,184526199.882,22942618.6,22944934.3,33723738.3643,33726984.6193,33726984.6193,12050,263736334.8852,143138928.1772,1702926.9,1773194.4,2581283.5919,2691751.7498,2691751.7498,29650.2,1.4815,1.475,1.498,43926.7713,23840.5943,957346.0,2024-02-18,0,98,87374.8887,388.49167,1116.718941,213632.93857,47724.78051795999,10896.134954550002,0.2,12.5,1.0,767.7,0.1,1.0,58.8,0.4,1.1,0.0,0.1,386.0,29.5
23,IOSTUSDT,8283,54104754.094965495,8609771.0262535,242355892.0,254651650.0,2249592.39416,2358439.27793,2358439.27793,5527,42041216.2506675,6690082.0757475,778554503.0,790803171.0,7384243.484549999,7505625.804149999,7505625.804149999,1130279.0,0.0094285,0.00933,0.00946,10656.835551499998,1695.8382955,16292019.0,2024-02-18,0,91,65383.4513,416.793213,,69061.3370711,31011.9452636,8243.685376999998,0.2,0.3,1.0,211.1,3.2,1.0,692.9,0.4,,0.0,,34.4,112.9
56,COMPUSDT,554747,3447734919.2003303,2176615154.6060076,38576.973,40702.215,2261697.47342,2379650.53796,2379650.53796,343711,2838228872.5574884,1791823362.5924523,28068.041,31999.207,1798746.28349,2065712.26699,2065712.26699,1505.596,62.9885,58.82,63.5,94835.23364600001,59871.13614650001,1756634.0,2024-02-18,0,2435,1093928.56477,389.6119,16521.35195,379804.2551707501,90865.247042,22990.789493,0.2,1.2,1.0,23.8,0.9,0.9,19.0,0.4,16.5,0.0,0.7,2.1,1.6
16,EOSUSDT,10997,289739334.03246,196002226.02791992,82130129.2,82167551.0,62996015.3681,63023052.5087,63023052.5087,9087,238300480.57022998,161204983.82195994,61030188.2,61257478.0,47598412.6493,47783439.1148,47783439.1148,67331.7,0.7708999999999999,0.769,0.778,51906.007529999995,35113.261559999984,1013279.3,2024-02-18,0,185,201160.2284,1446.7903,710.8659000000001,291658.9432765,211325.40406,110557.42299000002,0.2,1.3,1.0,1213.7,0.8,1.0,917.0,1.4,0.7,0.0,0.0,313.2,236.6
270,KDAUSDT,22567,219971930.86976,304245175.8540801,9690387.36,10025795.12,10393482.72816,10731215.02516,10731215.02516,12458,144922319.168,200443376.14400005,4059284.01,4319409.79,4572275.03125,4876622.37089,4876622.37089,28492.12,1.088,1.082,1.108,30999.42656,42875.58848000001,132162.0,2024-02-18,0,361,326789.08359,,,137399.888507,,,0.2,2.2,1.0,335.3,0.5,0.9,147.5,,,,,31.8,14.0
55,CHZUSDT,433147,3866562900.6537004,837321845.3710501,130402924.0,344541490.0,16394019.27465,42148092.49893,42148092.49893,357182,3542431331.9616003,767129674.6464001,27511328.0,30920414.0,3621056.63051,4097834.40581,4097834.40581,877474.0,0.12795,0.12722,0.13105,112272.79830000001,24313.186950000003,8308725.0,2024-02-18,0,1357,797511.33283,17087.74514,562.303,573627.0971675,104137.20956399999,49597.90858199999,0.2,10.3,0.4,146.0,0.1,0.9,32.3,17.1,0.6,0.2,0.0,20.6,4.5
269,JOEUSDT,218929,1822001975.9467237,632125051.7198759,6405175.3,6446755.89,3180167.150614,3199964.242883,3199964.242883,193755,1815789971.0486522,629969859.8104724,3246035.76,3441379.93,1722159.657595,1831030.325769,1831030.325769,138090.43,0.50545,0.5002,0.5244,69797.80784349999,24215.639431499996,471205.0,2024-02-18,0,849,344139.062747,,345.8231665,332661.6410415,41571.55823042,10887.25968749,0.2,1.7,1.0,45.6,0.6,0.9,24.7,,0.3,,0.0,9.2,5.0
81,PNTUSDT,4088,11012822.756099999,10520710.6851,12516889.0,12655624.0,2193224.6089,2216395.6047,2216395.6047,3904,13005481.067699999,12424326.320700001,34541683.0,48969006.0,6312663.0073,9008620.3549,9008620.3549,27302.0,0.17715,0.1767,0.1782,4836.5493,4620.4263,302530.0,2024-02-18,0,58,15711.7128,,,27789.55012,,,0.2,0.2,1.0,453.5,4.1,0.7,1305.2,,,,,139.6,401.8
267,IMXUSDT,1056426,7015415941.235571,2277822956.9344497,2670519.88,2982035.62,8323051.574511,9247652.74,9247652.74,972106,6976638336.080381,2265232325.1062994,1751369.92,1798170.8800000001,5582008.29416,5739617.150976,5739617.150976,37648.270000000004,3.1595,3.1266,3.1663,118949.70906500002,38621.57002499999,469117.0,2024-02-18,0,2639,580908.400517,4266.2796,16.054000000000002,491454.96528350003,80109.47214,70662.37068999998,0.2,1.6,0.9,70.0,0.6,1.0,46.9,4.3,0.0,0.1,0.0,14.3,9.6
84,RVNUSDT,36239,265064505.942222,231948075.99108598,193752137.5,196582022.2,4371276.007463,4431019.906243,4431019.906243,17762,182878589.3099865,160030241.61847448,137408511.9,141471153.7,3170603.28726,3268159.456879,3268159.456879,1248767.7,0.022765,0.02264,0.02294,28428.1966905,24876.456026499996,6466743.300000001,2024-02-18,0,279,169813.903559,48.44052,63.572190000000006,146311.53860694997,64975.187482,15002.930464,0.2,1.4,1.0,153.8,0.7,1.0,111.5,0.0,0.1,0.0,0.0,25.7,18.7
279,PORTOUSDT,35377,95643441.061185,115394983.40172003,495411.01,505329.89,1482962.52848,1511405.83418,1511405.83418,23619,85921479.319195,103665317.45284003,398480.94,537952.48,1243722.81683,1698154.77215,1698154.77215,4341.97,3.0505,3.016,3.075,13245.179485,15980.471320000004,113363.0,2024-02-18,0,275,101884.72682,,,78199.099471,,,0.2,0.9,1.0,112.0,1.1,0.7,93.9,,,,,14.6,12.2
286,SCRTUSDT,66440,244670665.86369,100144066.00590001,4336571.5,4365958.6,2088852.55227,2102109.65925,2102109.65925,28144,150797283.107955,61721551.37505,1912967.8,1986492.4,958572.44697,997254.60496,997254.60496,42978.1,0.49495,0.4854,0.4962,21272.010595,8706.66545,77609.0,2024-02-18,0,213,118858.14746,,,105060.89057799999,,,0.2,2.1,1.0,98.2,0.5,1.0,45.1,,,,,17.6,8.1
87,SOLUSDT,997765,128881869815.59117,84261327768.04532,6508334.2,7933405.21,651495853.3896,787218553.6226,787218553.6226,757008,112672434831.18507,73663805276.24612,4420403.09,5465629.67,457524109.0025,571354120.4136,571354120.4136,19894.33,101.50450000000001,101.15,102.87,2019364.0194850003,1320234.51997,8482287.0,2024-02-18,0,3954,17568832.6658,103326.0289,25655.2891,12505858.455361,1712382.10196,1135881.1068600002,0.2,1.4,0.8,322.6,0.7,0.8,226.6,103.3,25.7,0.1,0.0,37.1,26.0
262,FXSUSDT,223863,1632915624.8313997,1129558022.6202998,1122195.3,1127440.2,9053168.0187,9092849.1008,9092849.1008,195612,1462068139.4331996,1011375463.2513999,443983.5,492272.7,3690619.1417,4113915.1617,4113915.1617,7179.4,8.203,8.101,8.266,58892.61819999999,40738.558899999996,480794.0,2024-02-18,0,637,348731.0363,399.6928631,,263447.40387,58153.5767923,6317.97197267,0.2,2.2,1.0,153.7,0.5,0.9,62.7,0.4,,0.0,,26.0,10.6
41,VITEUSDT,46143,151315918.20576,54726896.823984005,153598819.6,187302449.0,3567018.2716800002,4312248.727367,4312248.727367,22669,107069669.39592001,38724218.968428,91073564.7,103338685.7,2240462.185744,2554188.9325,2554188.9325,687324.0,0.02394,0.02355,0.02424,16454.53656,5951.163204,3692114.3,2024-02-18,0,211,108590.518582,,,84745.3965048,,,0.2,1.7,0.8,216.8,0.6,0.9,136.2,,,,,32.8,20.6
98,AKROUSDT,17177,61793957.099980995,23203830.2598975,91176724.0,92261522.0,508424.261712,514124.591475,514124.591475,12024,52944509.938097,19880834.2992075,624018821.0,777222890.0,3622777.204965,4541217.821614,4541217.821614,2070142.0,0.0056545,0.005629,0.005685,11705.617939,4395.4973025,1078161.0,2024-02-18,0,400,56494.763173,,,67957.59541245,,,0.2,0.1,1.0,43.4,8.8,0.8,309.5,,,,,9.0,64.1
44,XLMUSDT,10704,366511258.1385,232665866.29424998,183168417.0,185849003.0,20996803.6308,21291177.1839,21291177.1839,11107,340274558.676,216010485.93799996,130952998.0,132975189.0,15279779.1702,15524771.4436,15524771.4436,533334.0,0.11574999999999999,0.115,0.1163,61733.4105,39189.130249999995,5950513.0,2024-02-18,0,366,373459.0531,1102.63337,39.33118,317495.892375,110957.09506,16015.072193,0.2,1.4,1.0,340.1,0.7,1.0,247.5,1.1,0.0,0.0,0.0,56.2,40.9
7,BTCUSDT,36235473,2398369800668.2275,1031895493318.2217,27417.77578,33443.33319,1378338400.4340682,1666893192.926726,1666893192.926726,35827970,2329343897771.993,1002197188202.3882,36283.06934,40205.95897,1892579949.2259471,2106813394.9250047,2106813394.9250047,161.52151,51044.918000000005,50815.84,51300.0,8244852.233186181,3547336.97035756,94611984.0,2024-02-18,0,25030,51108546.2628196,371967.24648,718470.86032,36748708.949512884,8149777.385364001,6567439.720466,0.2,0.8,0.8,167.2,1.3,0.9,229.5,372.0,718.5,0.0,0.1,27.0,37.0
259,CVXUSDT,76718,452391212.34205496,189805669.92648154,1093640.869,1098149.642,4921331.116905,4940425.760764,4940425.760764,50781,341035199.91943496,143085039.72503552,174529.915,174612.451,812175.41575,812576.1784099999,812576.1784099999,6438.8099999999995,4.6045,4.529,4.634,29647.500644999996,12438.932428500002,119658.0,2024-02-18,0,217,163016.864656,376.084884,795.7075930000001,122957.28511999999,75787.1891756,15960.252825200001,0.2,6.1,1.0,166.0,0.2,1.0,27.4,0.4,0.8,0.0,0.0,30.2,5.0
51,BANDUSDT,37124,369903051.91389996,330165646.3092,2426155.3,2443011.2,4874205.8068,4905983.4661,4905983.4661,19751,292043492.2999,260670269.9172,1158964.4,1241600.3,2387309.7298,2567198.4133,2567198.4133,17285.3,2.029,2.018,2.048,35071.8737,31304.2236,335795.0,2024-02-18,0,169,105308.41159999999,,1727.16065,185760.83069499998,89472.433632,30077.056851,0.2,1.9,1.0,139.0,0.5,0.9,68.1,,1.7,,0.1,46.3,22.7
260,ENSUSDT,86117,4537383594.629545,2913354176.1210704,1357646.74,1389443.48,28244513.5282,28880030.099,28880030.099,61800,3939476256.345465,2529451029.1653905,1171632.22,1176486.17,24922672.3197,25032072.0798,25032072.0798,11308.19,21.0485,20.87,21.21,238020.437215,152827.68589000002,159727.0,2024-02-18,0,614,1085230.4429,904.8221,,1004949.944436,148984.75423999998,164986.13386,0.2,1.2,1.0,118.7,0.9,1.0,104.7,0.9,,0.0,,26.0,23.0
45,XRPUSDT,120427,19083001233.001503,9498906262.854,178732474.0,208354774.0,95021500.5607,109862353.223,109862353.223,110061,17608777961.7825,8765085178.17,142715106.0,156716068.0,77085318.0494,85075615.3407,85075615.3407,1697313.0,0.53615,0.5332,0.5376,910014.3649500001,452975.9782,16540825.0,2024-02-18,0,1061,4267663.1797,3945.82942,861.9801199999999,4806835.838299999,931452.2922840001,235813.983773,0.2,1.3,0.9,104.4,0.8,0.9,84.7,3.9,0.9,0.0,0.0,22.3,18.1
290,VGXUSDT,7619,87947977.41427499,29358194.915610004,29244193.6,29761524.9,3108957.14698,3161631.38783,3161631.38783,5836,77812470.170325,25974828.907830004,19809414.2,21996378.1,2196128.87722,2446018.07947,2446018.07947,197350.5,0.10835,0.1069,0.1091,21382.926675,7137.902970000001,459961.0,2024-02-18,0,156,109229.00801,,,87638.7800895,,,0.2,1.3,1.0,145.4,0.8,0.9,102.7,,,,,28.5,20.1
288,STEEMUSDT,26599,100065169.17306,37940498.47224001,18719419.8,18723351.5,4549789.25604,4550686.32299,4550686.32299,11339,59488640.29017,22555587.370680004,9954091.0,10341048.1,2475083.86787,2574656.90116,2574656.90116,46480.9,0.2457,0.2441,0.2461,11420.35713,4330.118520000001,36622.0,2024-02-18,0,101,36434.92993,546.534747,,70447.935116,58189.4738918,3786.2682537,0.2,1.8,1.0,398.4,0.6,1.0,216.7,0.5,,0.0,,124.9,67.9
281,PYRUSDT,124630,666641817.6472601,543103459.704715,1037684.874,1061621.335,6678516.33168,6823169.934905,6823169.934905,91266,564856973.0336,460180817.0024,240245.781,329214.518,1618035.110364,2239299.870965,2239299.870965,6410.612,6.635,6.481,6.649,42534.41062,34652.169955,212987.0,2024-02-18,0,565,217915.966581,,,221984.52919789994,,,0.2,3.0,1.0,157.0,0.3,0.7,38.0,,,,,30.6,7.4
298,ARBUSDT,920266,19435260966.532,10644706266.546,15035170.3,24530445.2,26384082.07847,42456265.00492,42456265.00492,773614,17545342025.586002,9609596317.233,24609898.6,25426599.9,44423881.31197,45980375.63684,45980375.63684,186244.6,1.79,1.7748,1.8004,333377.83400000003,182591.277,3122772.0,2024-02-18,0,906,1678644.35692,10147.110184,351.6244637,3124162.8712000004,437955.53067798,351463.19937784004,0.1,0.9,0.6,79.1,1.1,1.0,133.3,10.1,0.4,0.0,0.0,15.7,26.5
305,GLMUSDT,117859,232121026.93716002,46998996.18096001,49273433.9,49277251.7,16956826.75974,16958077.20489,16958077.20489,70767,178202184.23304,36081710.85024001,3084370.8000000003,4633170.3,1110340.60953,1702913.79184,1702913.79184,39123.6,0.34855,0.3456,0.3574,13636.530780000001,2761.0736800000004,110063.0,2024-02-18,0,455,193618.51437,382.5594378,255.14247329999998,191348.767962,,,0.1,10.0,1.0,1243.5,0.1,0.7,81.4,0.4,0.3,,,87.6,5.7
302,CYBERUSDT,303392,845671256.8350999,148996432.6322,987405.36,1005370.49,8352700.02369,8496313.29668,8496313.29668,193199,643046562.475,113296559.45,859660.75,866602.83,7509571.02549,7573745.77781,7573745.77781,3364.49,8.59,8.509,8.664,28900.9691,5091.9802,7345458.0,2024-02-18,0,491,216215.49015,386.6375837,115.1461573,392822.46232449997,97953.92594605999,42673.72104700001,0.1,1.1,1.0,289.0,0.9,1.0,259.8,0.4,0.1,0.0,0.0,38.6,34.7
300,ASTUSDT,10744,17091096.569099996,21078003.760499995,50660711.0,52211484.0,5322905.6465,5479160.0235,5479160.0235,5266,10611380.961,13086739.454999998,37899735.0,53683215.0,4168166.5429,5954149.5296,5954149.5296,35349.0,0.10644999999999999,0.1061,0.1075,3762.9010499999995,4640.687749999999,46150.0,2024-02-18,0,35,13739.9577,,,54956.43490000001,,,0.1,0.9,1.0,1414.6,1.1,0.7,1107.7,,,,,387.4,303.4
297,APTUSDT,2682672,5931079243.41168,2696641444.00548,889628.58,1185424.31,8035527.655612,10551518.124812,10551518.124812,2082083,5022250528.71816,2283430782.5112596,1669388.09,1705471.52,15389517.780117,15742290.605014,15742290.605014,7030.88,9.1695,9.0828,9.1899,64469.65416,29311.957259999996,1550125.0,2024-02-18,0,633,312074.62186199997,1403.271902,7.386008,1274774.4525335,288418.80479240004,74078.3698896,0.1,0.7,0.8,124.6,1.5,1.0,238.7,1.4,0.0,0.0,0.0,25.7,49.3
211,DEXEUSDT,130628,362152353.35400003,332001208.2508001,1211432.29,1231712.68,4785367.1031,4862463.51547,4862463.51547,44595,193442241.8445,177337127.38390005,182985.29,420836.73,784928.99133,1853244.13426,1853244.13426,5679.15,4.07,4.007,4.2,23114.1405,21189.763100000004,28952.0,2024-02-18,0,1051,371234.67207,,,224431.52225600005,,,0.1,2.6,1.0,207.0,0.4,0.4,34.0,,,,,12.9,2.1
315,MAGICUSDT,779614,2232044656.7754,454315779.7608,5085781.0,5151662.0,6286804.51279,6363499.09215,6363499.09215,484874,1929180934.1094,392670163.5288,2713992.0,3159853.8,3499947.85716,4102876.62871,4102876.62871,39808.9,1.2765,1.2458,1.2804,50816.06085,10343.2242,518912.0,2024-02-18,0,520,323457.66092,400.03374399999996,259.86614000000003,424778.50935000007,81715.60803988,18753.74608582,0.1,1.6,1.0,123.7,0.6,0.9,68.9,0.4,0.3,0.0,0.0,19.4,10.8
210,DARUSDT,269474,221196046.0053,101061519.1982,9227061.0,9762718.0,1387966.45423,1464413.37894,1464413.37894,152275,158028121.26044998,72200938.03230001,16156846.0,19553392.0,2531116.45404,3085346.5454,3085346.5454,61779.0,0.15245,0.15146,0.15417,9418.20855,4303.0537,242538.0,2024-02-18,0,762,91432.39749,389.98596000000003,26.12189,158288.45255,50221.81757,16271.106847,0.1,0.5,0.9,147.4,2.1,0.8,268.7,0.4,0.0,0.0,0.0,15.2,27.7
310,HOOKUSDT,361694,1084621657.9952,476952959.0780999,6426366.2,6618886.7,6600948.26438,6786919.22923,6786919.22923,136373,658245531.6007999,289457758.64114994,1437824.3,1599182.0,1532762.6017,1710564.99825,1710564.99825,32302.4,1.0354999999999999,1.0327,1.05,33449.1352,14708.966849999997,345039.0,2024-02-18,0,411,145686.09416,1433.0696868000002,253.7981072,449240.6788350001,114627.74598792002,37762.53875671,0.1,4.0,1.0,197.3,0.3,0.9,45.8,1.4,0.3,0.0,0.0,45.3,10.5
336,VIBUSDT,82234,68877019.64148,2350751.5236,62284364.0,63065050.0,4457728.07059,4511207.99615,4511207.99615,31175,40279902.01776,1374740.6832,38067885.0,55074505.0,2823811.54266,4125372.59501,4125372.59501,69441.0,0.07258,0.07211,0.07287,5040.02778,172.0146,224491.0,2024-02-18,0,66,25765.80947,,,56187.71934999999,,,0.1,1.1,1.0,884.5,0.9,0.7,560.3,,,,,173.0,109.6
334,UFTUSDT,26208,65202685.35480001,50856586.225200005,3946457.0,3979930.0,1632892.4415,1646088.7409,1646088.7409,17963,56159763.55290001,43803316.4121,4689873.0,6801725.0,2010029.7429,2943405.4142,2943405.4142,23343.0,0.41790000000000005,0.416,0.4219,9755.039700000001,7608.7053000000005,195399.0,2024-02-18,0,97,33530.0686,,,127446.877155,,,0.1,0.6,1.0,167.4,1.8,0.7,206.1,,,,,48.7,59.9
198,AGLDUSDT,18200,228016194.77175,160372916.6413,4637366.8,4639903.6,6474624.7106,6477963.6822,6477963.6822,14452,201286217.8635,141572653.9546,7150087.3,7234167.3,10212223.6369,10337703.0974,10337703.0974,21661.5,1.4135,1.403,1.421,30618.53025,21535.2379,611387.0,2024-02-18,0,471,176695.3566,,324.1106908,221007.36237499997,155127.64227334,23322.85909733,0.1,0.6,1.0,211.5,1.6,1.0,333.5,,0.3,,0.0,36.6,57.8
332,SUIUSDT,1096081,13411155418.617603,7694722552.699699,21387175.3,21601681.9,35001635.070820004,35337946.19382,35337946.19382,897297,12168251575.603203,6981599787.870399,21035440.7,21543834.5,35398485.68505,36303806.81354,36303806.81354,134611.2,1.673,1.6459,1.6775,225204.53760000004,129212.31469999999,2271472.0,2024-02-18,0,1079,1831962.35312,38446.7336555,166.6478436,1864630.174483,342683.18920883996,375471.1235790601,0.1,1.0,1.0,155.4,1.0,1.0,157.2,38.4,0.2,0.1,0.0,19.1,19.3
331,STGUSDT,155611,382232280.48732007,236446735.44384006,7411827.7,7432121.8,4743474.09874,4755687.91153,4755687.91153,151168,370936220.00084007,229459056.06208006,22221318.4,22494380.9,14652420.9569,14840431.89873,14840431.89873,28355.9,0.6467,0.6438,0.6526,18337.760530000003,11343.635360000002,348804.0,2024-02-18,0,180,103666.46665,385.042752,,276011.56409900007,59882.87394934,10881.294609040002,0.1,0.3,1.0,258.7,3.1,1.0,799.0,0.4,,0.0,,45.8,141.3
201,AUCTIONUSDT,211573,1896111952.4060001,1505071331.442,689108.25,689830.26,19596147.7743,19615435.6649,19615435.6649,120049,1501860818.74675,1192127742.9022498,504434.65,520974.0,15037799.5864,15556675.5538,15556675.5538,2514.73,28.7875,28.63,29.52,72392.789875,57463.016625,1119487.0,2024-02-18,0,1307,769417.4517,9158.62766815,,821416.9876410001,184754.945068392,65352.29169583899,0.1,1.3,1.0,270.7,0.8,1.0,207.7,9.2,,0.0,,25.5,19.5
328,SEIUSDT,636309,5238927002.3688,3478897017.71235,64856881.2,69984892.4,52167078.20929,56071101.51175,56071101.51175,646156,5144658931.39536,3416298529.35267,71421209.3,72345528.6,59808872.40604,60622747.41901,60622747.41901,129385.6,0.81315,0.8095,0.8336,105209.90064,69864.38433,3578762.0,2024-02-18,0,1008,894029.57625,14604.5782099,,1785789.586795,345645.46468432003,244611.18630469995,0.1,0.9,0.9,495.8,1.1,1.0,568.5,14.6,,0.0,,58.4,66.9
202,BEAMXUSDT,1287601,4346076051.136799,1562103104.0958,35770996.0,41938312.0,1192785.238079,1385600.317303,1385600.317303,1386759,4482891102.030399,1611278317.1323998,322544637.0,331082936.0,11388909.524597,11702772.041098,11702772.041098,2061604.0,0.03412,0.033629,0.034945,70341.92847999999,25282.885879999998,0.0,2024-02-18,0,4746,1018143.84668,600.1688323999999,3.1511661999999996,504309.59691349993,119222.68082283999,62616.441559100014,0.1,0.1,0.9,17.0,8.4,1.0,161.9,0.6,0.0,0.0,0.0,1.2,11.2
326,RDNTUSDT,105703,833094572.8014001,414716490.31575,14288058.0,14558064.0,4780227.1899,4866010.8649,4866010.8649,75106,709336635.1344001,353109490.06200004,30796408.0,31030157.0,10553192.7259,10637356.8115,10637356.8115,131508.0,0.34035000000000004,0.3358,0.3418,44758.747800000005,22281.01275,672656.0,2024-02-18,0,268,249557.7502,384.3670113,,383883.84311499994,133407.56076888,23417.95858255,0.1,0.5,1.0,106.8,2.2,1.0,235.8,0.4,,0.0,,19.2,42.3
323,PROMUSDT,124475,180776622.37635002,152641590.29153997,296359.91,297341.74,3266879.072,3277237.5315799997,3277237.5315799997,126561,146251343.8386,123489627.21143998,124335.04,138059.16,1415545.85466,1579532.06083,1579532.06083,1129.7,11.1335,11.095,11.32,12577.51495,10620.022979999998,81370.0,2024-02-18,0,550,72551.28559,,,198462.5437125,,,0.1,2.1,1.0,259.7,0.5,0.9,112.5,,,,,45.0,19.5
205,BONDUSDT,69816,408000942.31155,135050074.17650002,890734.33,925072.45,3091647.9703,3204908.30895,3204908.30895,47349,350004912.54808503,115853137.82355002,1624811.74,1965539.32,5936058.05768,7225890.92246,7225890.92246,9003.81,3.5765000000000002,3.497,3.589,32202.126465,10659.042950000001,1501488.0,2024-02-18,0,599,270631.03102,,,255927.10627550003,107032.51642584002,24904.30106816,0.1,0.4,1.0,96.0,2.3,0.8,184.3,,,,,11.4,21.9
